round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,J,-0.16139515939265128,0.12331856979187802,"{'J': 0.9504079200660005, 'F': 0.04959207993399945}","{'J': 0.8080510554737359, 'F': 0.19194894452626413}",8.4,8.4,8.0,9.0,8.0,9.0,8.0,8.0,9.0,8.0,9.0,8.0
2,J,J,-0.6214159895389701,0.14686957100195297,"{'J': 0.7691365584813227, 'F': 0.23086344151867727}","{'J': 0.5273506428031258, 'F': 0.47264935719687423}",8.4,8.4,8.0,9.0,8.0,9.0,8.0,8.0,9.0,8.0,9.0,8.0
3,J,F,-1.1863030728138455,-0.0023777717781980623,"{'J': 0.6687882496940024, 'F': 0.33121175030599753}","{'J': 0.4609683794466403, 'F': 0.5390316205533597}",7.6,7.4,8.0,7.0,8.0,9.0,6.0,7.0,8.0,8.0,8.0,6.0
4,J,J,-1.5295043679377187,-0.06117238010542847,"{'J': 0.7462102689486553, 'F': 0.2537897310513447}","{'J': 0.6040069255503339, 'F': 0.3959930744496661}",8.2,8.4,8.0,9.0,8.0,9.0,7.0,8.0,9.0,8.0,9.0,8.0
5,J,J,-1.9577351612555975,-0.12054589838296628,"{'J': 0.7310986053339859, 'F': 0.2689013946660142}","{'J': 0.5466699678138153, 'F': 0.4533300321861847}",8.4,8.2,8.0,9.0,8.0,9.0,8.0,8.0,9.0,8.0,9.0,7.0
6,J,J,-2.45102823947164,-0.3119197740928655,"{'J': 0.6549278552213255, 'F': 0.3450721447786745}","{'J': 0.503968253968254, 'F': 0.49603174603174605}",8.2,8.2,8.0,9.0,8.0,9.0,7.0,8.0,9.0,8.0,9.0,7.0
7,J,F,-2.964244730300224,-0.5141294895180927,"{'J': 0.6477495107632094, 'F': 0.3522504892367906}","{'J': 0.49224612306153076, 'F': 0.5077538769384692}",8.2,8.2,8.0,9.0,8.0,9.0,7.0,8.0,9.0,8.0,9.0,7.0
8,J,J,-3.32541630278638,-0.6155421289232972,"{'J': 0.7187270501835985, 'F': 0.2812729498164015}","{'J': 0.5888475836431227, 'F': 0.4111524163568773}",8.2,7.4,8.0,9.0,8.0,9.0,7.0,7.0,8.0,8.0,8.0,6.0
9,J,J,-3.667422335968884,-0.6850964518931799,"{'J': 0.7401960784313726, 'F': 0.25980392156862747}","{'J': 0.603970223325062, 'F': 0.39602977667493794}",8.2,7.4,8.0,9.0,8.0,9.0,7.0,7.0,8.0,8.0,8.0,6.0
10,J,J,-4.034977755747591,-0.720553873561058,"{'J': 0.7549295774647887, 'F': 0.24507042253521127}","{'J': 0.5888805784093742, 'F': 0.41111942159062576}",8.2,7.4,8.0,9.0,8.0,9.0,7.0,7.0,8.0,8.0,8.0,6.0
