round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,J,-0.06359195887640616,0.06354829888517048,"{'J': 0.9998287611609326, 'F': 0.0001712388390674495}","{'J': 0.9362586322801443, 'F': 0.06374136771985577}",8.4,8.4,8.0,9.0,8.0,9.0,8.0,8.0,9.0,8.0,9.0,8.0
2,J,F,-0.5981174989676568,0.10874612844518143,"{'J': 0.7663322730609249, 'F': 0.23366772693907512}","{'J': 0.4764705882352941, 'F': 0.5235294117647059}",8.0,8.0,8.0,9.0,8.0,9.0,6.0,8.0,9.0,8.0,9.0,6.0
3,J,J,-1.0061828022473787,0.008298662118946129,"{'J': 0.7121545610173636, 'F': 0.2878454389826363}","{'J': 0.5583456425406204, 'F': 0.44165435745937964}",8.4,8.4,8.0,9.0,8.0,9.0,8.0,8.0,9.0,8.0,9.0,8.0
4,J,J,-1.3247548446978308,0.03167617326150547,"{'J': 0.8006949615289154, 'F': 0.19930503847108463}","{'J': 0.6297201847324096, 'F': 0.37027981526759035}",8.4,5.0,8.0,9.0,8.0,9.0,8.0,5.0,5.0,5.0,5.0,5.0
5,J,J,-1.8057436871523767,-0.10752803205557525,"{'J': 0.6825202255454769, 'F': 0.3174797744545232}","{'J': 0.5116279069767442, 'F': 0.4883720930232558}",8.2,5.0,8.0,9.0,8.0,9.0,7.0,5.0,5.0,5.0,5.0,5.0
6,J,F,-2.475941969427905,-0.4298821426051691,"{'J': 0.5812928501469148, 'F': 0.4187071498530852}","{'J': 0.4073707642839476, 'F': 0.5926292357160524}",7.6,7.4,8.0,8.0,8.0,8.0,6.0,7.0,8.0,8.0,8.0,6.0
7,J,J,-2.8930725102076,-0.47578772505361633,"{'J': 0.7401420524124418, 'F': 0.25985794758755815}","{'J': 0.5545295732468181, 'F': 0.44547042675318194}",8.2,7.4,8.0,9.0,8.0,9.0,7.0,7.0,8.0,8.0,8.0,6.0
8,J,J,-3.3330389019495708,-0.5317557629143478,"{'J': 0.7310344827586207, 'F': 0.2689655172413793}","{'J': 0.539035305818001, 'F': 0.460964694181999}",8.2,8.2,8.0,9.0,8.0,9.0,7.0,8.0,9.0,8.0,9.0,7.0
9,J,J,-3.7850913596934737,-0.5782910317261946,"{'J': 0.7340583292140386, 'F': 0.2659416707859614}","{'J': 0.5312997347480106, 'F': 0.4687002652519894}",8.2,5.0,8.0,9.0,8.0,9.0,7.0,5.0,5.0,5.0,5.0,5.0
10,J,J,-4.2662243020161625,-0.691154273938231,"{'J': 0.6958661417322834, 'F': 0.30413385826771655}","{'J': 0.5117312916769573, 'F': 0.4882687083230427}",8.2,8.2,8.0,9.0,8.0,9.0,7.0,8.0,9.0,8.0,9.0,7.0
