round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,J,0.005459102272678147,-0.00650196938806388,"{'J': 0.9805884507386156, 'F': 0.019411549261384446}","{'J': 0.9865689865689866, 'F': 0.013431013431013432}",7.0,7.0,6.0,8.0,7.0,8.0,6.0,6.0,8.0,7.0,8.0,6.0
2,J,F,-0.5281766741447937,-0.21978697748981557,"{'J': 0.6406059125335939, 'F': 0.35939408746640605}","{'J': 0.48043052837573386, 'F': 0.5195694716242661}",6.8,6.8,6.0,7.0,8.0,8.0,5.0,6.0,7.0,8.0,8.0,5.0
3,J,J,-1.021809399338411,-0.39745771782309114,"{'J': 0.6617790811339198, 'F': 0.33822091886608013}","{'J': 0.5037980887037491, 'F': 0.4962019112962509}",6.8,6.8,6.0,7.0,8.0,8.0,5.0,6.0,7.0,8.0,8.0,5.0
4,J,J,-1.489356084343493,-0.5661580067981663,"{'J': 0.6689486552567238, 'F': 0.3310513447432763}","{'J': 0.5195254572417202, 'F': 0.4804745427582798}",6.8,6.8,6.0,7.0,8.0,8.0,5.0,6.0,7.0,8.0,8.0,5.0
5,J,F,-2.1468888282893963,-0.9985100827093107,"{'J': 0.5312805474095796, 'F': 0.4687194525904203}","{'J': 0.41869021339220014, 'F': 0.5813097866077999}",6.8,6.8,6.0,7.0,8.0,8.0,5.0,6.0,7.0,8.0,8.0,5.0
6,J,J,-2.5952280543846724,-1.1648426026473062,"{'J': 0.6722072842825715, 'F': 0.3277927157174285}","{'J': 0.5312039312039312, 'F': 0.4687960687960688}",6.8,6.8,6.0,7.0,8.0,8.0,5.0,6.0,7.0,8.0,8.0,5.0
7,J,J,-3.0617176815201286,-1.3888445778311795,"{'J': 0.640743458058205, 'F': 0.35925654194179507}","{'J': 0.5194996320824136, 'F': 0.48050036791758644}",6.8,6.8,6.0,7.0,8.0,8.0,5.0,6.0,7.0,8.0,8.0,5.0
8,J,J,-3.5136466629645287,-1.6579230275263692,"{'J': 0.6186979931473323, 'F': 0.38130200685266763}","{'J': 0.5272727272727272, 'F': 0.4727272727272727}",6.8,6.8,6.0,7.0,8.0,8.0,5.0,6.0,7.0,8.0,8.0,5.0
9,J,J,-3.993364621238995,-1.880142842098814,"{'J': 0.6405484818805093, 'F': 0.3594515181194907}","{'J': 0.5117994100294986, 'F': 0.4882005899705015}",6.8,6.8,6.0,7.0,8.0,8.0,5.0,6.0,7.0,8.0,8.0,5.0
10,J,J,-4.438835923077933,-2.135516506467834,"{'J': 0.6262527499388902, 'F': 0.37374725006110976}","{'J': 0.5312039312039312, 'F': 0.4687960687960688}",6.8,6.8,6.0,7.0,8.0,8.0,5.0,6.0,7.0,8.0,8.0,5.0
