round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,J,-0.36238684053558534,0.21135784413507264,"{'J': 0.901917674361793, 'F': 0.09808232563820692}","{'J': 0.615045332026464, 'F': 0.3849546679735359}",5.2,5.4,4.0,6.0,5.0,8.0,3.0,4.0,6.0,5.0,8.0,4.0
2,J,F,-1.05035313764387,0.28550806277768787,"{'J': 0.7549199364380883, 'F': 0.24508006356191175}","{'J': 0.37386167856263847, 'F': 0.6261383214373616}",5.2,5.2,4.0,6.0,5.0,8.0,3.0,4.0,6.0,5.0,8.0,3.0
3,J,F,-1.5618891002509043,0.3333984051909693,"{'J': 0.77179236043095, 'F': 0.22820763956904996}","{'J': 0.49207920792079207, 'F': 0.5079207920792079}",5.6,5.2,4.0,6.0,7.0,8.0,3.0,4.0,6.0,5.0,8.0,3.0
4,J,F,-2.0618891002509043,0.4247857308577175,"{'J': 0.7956936628333741, 'F': 0.20430633716662588}","{'J': 0.5, 'F': 0.5}",5.2,5.2,4.0,6.0,5.0,8.0,3.0,4.0,6.0,5.0,8.0,3.0
5,J,J,-2.540120287842663,0.5217654207719474,"{'J': 0.8032265949645564, 'F': 0.19677340503544366}","{'J': 0.5156211562115621, 'F': 0.4843788437884379}",5.2,5.2,4.0,6.0,5.0,8.0,3.0,4.0,6.0,5.0,8.0,3.0
6,J,F,-3.05663048097733,0.635211761134461,"{'J': 0.8031322647742567, 'F': 0.1968677352257433}","{'J': 0.48815399802566634, 'F': 0.5118460019743336}",5.6,5.2,4.0,6.0,7.0,8.0,3.0,4.0,6.0,5.0,8.0,3.0
7,J,J,-3.5407610549052158,0.7630547310512521,"{'J': 0.8176146788990826, 'F': 0.18238532110091743}","{'J': 0.5116279069767442, 'F': 0.4883720930232558}",5.2,5.2,4.0,6.0,5.0,8.0,3.0,4.0,6.0,5.0,8.0,3.0
8,J,J,-3.9609102075459868,0.8566597450569898,"{'J': 0.8151774785801713, 'F': 0.18482252141982863}","{'J': 0.558300395256917, 'F': 0.441699604743083}",5.2,5.2,4.0,6.0,5.0,8.0,3.0,4.0,6.0,5.0,8.0,3.0
9,J,J,-4.314305353235018,0.9274345873985297,"{'J': 0.8198605845664669, 'F': 0.18013941543353307}","{'J': 0.6077755905511811, 'F': 0.3922244094488189}",5.2,5.2,4.0,6.0,5.0,8.0,3.0,4.0,6.0,5.0,8.0,3.0
10,J,J,-4.655438197618142,1.0110158226642634,"{'J': 0.8311116546410664, 'F': 0.1688883453589336}","{'J': 0.618754614816638, 'F': 0.38124538518336204}",5.4,5.2,4.0,6.0,5.0,8.0,4.0,4.0,6.0,5.0,8.0,3.0
