round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,J,-0.3493670168204729,0.27736739332145877,"{'J': 0.9504079200660005, 'F': 0.04959207993399945}","{'J': 0.6370407149950348, 'F': 0.36295928500496527}",7.6,6.8,8.0,7.0,8.0,9.0,6.0,6.0,7.0,8.0,8.0,5.0
2,J,J,-0.6239281873246415,0.5253731720794842,"{'J': 0.9766738462948535, 'F': 0.02332615370514642}","{'J': 0.7153903716637565, 'F': 0.2846096283362434}",7.6,6.8,8.0,7.0,8.0,9.0,6.0,6.0,7.0,8.0,8.0,5.0
3,J,J,-0.8985992810585229,0.78268417370978,"{'J': 0.9845777607948032, 'F': 0.015422239205196791}","{'J': 0.7185867131127146, 'F': 0.2814132868872854}",7.6,6.8,8.0,7.0,8.0,9.0,6.0,6.0,7.0,8.0,8.0,5.0
4,J,J,-1.1673435515036812,1.0189419590034747,"{'J': 0.9711350293542075, 'F': 0.028864970645792562}","{'J': 0.718634001484781, 'F': 0.281365998515219}",7.6,6.8,8.0,7.0,8.0,9.0,6.0,6.0,7.0,8.0,8.0,5.0
5,J,J,-1.3913566587439397,1.2258790202569052,"{'J': 0.9817359965793171, 'F': 0.018264003420682916}","{'J': 0.7662609123324726, 'F': 0.23373908766752735}",7.6,6.8,8.0,7.0,8.0,9.0,6.0,6.0,7.0,8.0,8.0,5.0
6,J,J,-1.6514717886507326,1.465412765615037,"{'J': 0.9808691400281156, 'F': 0.019130859971884358}","{'J': 0.7310447023956532, 'F': 0.2689552976043468}",7.6,6.8,8.0,7.0,8.0,9.0,6.0,6.0,7.0,8.0,8.0,5.0
7,J,J,-1.9228075180013917,1.7193052446832655,"{'J': 0.9843296575739988, 'F': 0.01567034242600116}","{'J': 0.7217155533645551, 'F': 0.27828444663544494}",7.6,6.8,8.0,7.0,8.0,9.0,6.0,6.0,7.0,8.0,8.0,5.0
8,J,J,-2.1422817811612953,1.9242676954317426,"{'J': 0.9840964297172189, 'F': 0.01590357028278106}","{'J': 0.7718780727630286, 'F': 0.22812192723697147}",7.6,6.8,8.0,7.0,8.0,9.0,6.0,6.0,7.0,8.0,8.0,5.0
9,J,J,-2.385011630270304,2.1440149586866086,"{'J': 0.9773678262728689, 'F': 0.02263217372713112}","{'J': 0.7461292700909314, 'F': 0.25387072990906856}",7.6,6.8,8.0,7.0,8.0,9.0,6.0,6.0,7.0,8.0,8.0,5.0
10,J,J,-2.6291165217678842,2.3681041867879173,"{'J': 0.9802849594551257, 'F': 0.019715040544874243}","{'J': 0.7461878996556812, 'F': 0.2538121003443187}",7.6,6.8,8.0,7.0,8.0,9.0,6.0,6.0,7.0,8.0,8.0,5.0
