round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,J,-0.083599910353486,0.07109475881238066,"{'J': 0.9706888128969223, 'F': 0.029311187103077674}","{'J': 0.893341478313989, 'F': 0.10665852168601099}",6.6,6.8,6.0,7.0,8.0,8.0,4.0,6.0,7.0,8.0,8.0,5.0
2,J,J,-0.3812954389725071,0.10835723278966365,"{'J': 0.8151867728107777, 'F': 0.1848132271892223}","{'J': 0.6477077715126256, 'F': 0.35229222848737435}",6.4,6.4,6.0,6.0,8.0,8.0,4.0,6.0,6.0,6.0,8.0,6.0
3,J,J,-0.6485840075728815,0.16501547570741337,"{'J': 0.8376424457787036, 'F': 0.1623575542212964}","{'J': 0.6756690400196416, 'F': 0.32433095998035844}",6.6,6.8,6.0,7.0,8.0,8.0,4.0,6.0,7.0,8.0,8.0,5.0
4,J,J,-0.8500257007342006,0.2665996338855895,"{'J': 0.9005325335128849, 'F': 0.09946746648711514}","{'J': 0.7490196078431373, 'F': 0.25098039215686274}",6.6,6.8,6.0,7.0,8.0,8.0,4.0,6.0,7.0,8.0,8.0,5.0
5,J,J,-1.0575661256962479,0.33104989508140586,"{'J': 0.8670095518001469, 'F': 0.13299044819985306}","{'J': 0.7310142087212151, 'F': 0.2689857912787849}",6.4,6.8,6.0,6.0,8.0,8.0,4.0,6.0,7.0,8.0,8.0,5.0
6,J,J,-1.2579587342423402,0.41234001056847314,"{'J': 0.8840482163617451, 'F': 0.11595178363825491}","{'J': 0.7432068543451652, 'F': 0.25679314565483474}",6.8,6.8,6.0,7.0,8.0,8.0,5.0,6.0,7.0,8.0,8.0,5.0
7,J,J,-1.5104123109288023,0.4898866349094969,"{'J': 0.857704595723765, 'F': 0.14229540427623494}","{'J': 0.6927044952100221, 'F': 0.3072955047899779}",6.8,6.8,6.0,7.0,8.0,8.0,5.0,6.0,7.0,8.0,8.0,5.0
8,J,J,-1.7086160083568525,0.4998312796347187,"{'J': 0.8289393010423053, 'F': 0.17106069895769466}","{'J': 0.7248651299656694, 'F': 0.27513487003433057}",6.8,6.8,6.0,7.0,8.0,8.0,5.0,6.0,7.0,8.0,8.0,5.0
9,J,J,-1.948882371787733,0.5856408240316111,"{'J': 0.8687760608290409, 'F': 0.13122393917095904}","{'J': 0.7057381069151545, 'F': 0.2942618930848455}",6.6,6.4,6.0,7.0,8.0,8.0,4.0,6.0,6.0,6.0,8.0,6.0
10,J,J,-2.2006855344760115,0.6901599025390736,"{'J': 0.8775235531628532, 'F': 0.1224764468371467}","{'J': 0.6993624325649829, 'F': 0.3006375674350172}",6.8,6.8,6.0,7.0,8.0,8.0,5.0,6.0,7.0,8.0,8.0,5.0
