round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,J,-0.07199362001511489,0.0633379322192219,"{'J': 0.9763125763125763, 'F': 0.023687423687423687}","{'J': 0.9086468001954079, 'F': 0.09135319980459208}",7.6,6.6,8.0,8.0,8.0,8.0,6.0,6.0,7.0,8.0,8.0,4.0
2,J,J,-0.38680713358524593,0.028655975151651025,"{'J': 0.7662591687041564, 'F': 0.23374083129584353}","{'J': 0.6261933904528764, 'F': 0.37380660954712364}",6.8,6.8,8.0,6.0,8.0,8.0,4.0,8.0,6.0,8.0,8.0,4.0
3,J,J,-0.79763828801849,-0.12596592137410384,"{'J': 0.6826523122094446, 'F': 0.31734768779055544}","{'J': 0.5545476832556999, 'F': 0.4454523167443001}",6.4,6.6,6.0,6.0,8.0,8.0,4.0,6.0,7.0,8.0,8.0,4.0
4,J,J,-1.0756413025572182,-0.17392229092020323,"{'J': 0.7663116660545967, 'F': 0.23368833394540336}","{'J': 0.6512883435582822, 'F': 0.3487116564417178}",6.0,6.6,6.0,6.0,6.0,8.0,4.0,6.0,7.0,8.0,8.0,4.0
5,J,J,-1.4097438682625167,-0.31087842904834095,"{'J': 0.7025967662910338, 'F': 0.2974032337089662}","{'J': 0.6040235525024534, 'F': 0.3959764474975466}",6.4,6.0,6.0,6.0,8.0,8.0,4.0,6.0,6.0,6.0,8.0,4.0
6,J,J,-1.66616608825681,-0.37107493239923206,"{'J': 0.7634671890303624, 'F': 0.2365328109696376}","{'J': 0.6653543307086615, 'F': 0.3346456692913386}",6.0,6.6,6.0,6.0,6.0,8.0,4.0,6.0,7.0,8.0,8.0,4.0
7,J,J,-1.9864885067362286,-0.4423025400292834,"{'J': 0.7432666172473437, 'F': 0.2567333827526563}","{'J': 0.6187192118226601, 'F': 0.3812807881773399}",6.0,6.8,6.0,6.0,6.0,8.0,4.0,6.0,7.0,8.0,8.0,5.0
8,J,J,-2.318291352904282,-0.5521493794659746,"{'J': 0.7186040796264438, 'F': 0.28139592037355615}","{'J': 0.6076260762607626, 'F': 0.3923739237392374}",6.4,6.0,6.0,6.0,8.0,8.0,4.0,6.0,6.0,6.0,8.0,4.0
9,J,J,-2.5811011053383672,-0.580188937901263,"{'J': 0.7827267119062308, 'F': 0.21727328809376928}","{'J': 0.6653416149068323, 'F': 0.3346583850931677}",6.6,6.8,6.0,7.0,8.0,8.0,4.0,6.0,7.0,8.0,8.0,5.0
10,J,J,-2.864513051445988,-0.571936629428499,"{'J': 0.8006906758756783, 'F': 0.19930932412432165}","{'J': 0.6548585485854859, 'F': 0.34514145141451413}",6.6,6.8,6.0,7.0,8.0,8.0,4.0,6.0,7.0,8.0,8.0,5.0
