round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,4.266145650508911,7.0748360271943085,"{'J': 0.6826288785731737, 'F': 0.3173711214268263}","{'J': 0.28138739618954567, 'F': 0.7186126038104543}",5.2,5.4,6.0,4.0,5.0,8.0,3.0,6.0,4.0,6.0,8.0,3.0
2,J,F,9.685943155103867,13.499033434013661,"{'J': 0.5622097286726961, 'F': 0.43779027132730386}","{'J': 0.41872402835492545, 'F': 0.5812759716450746}",5.2,5.4,4.0,5.0,6.0,8.0,3.0,6.0,4.0,6.0,8.0,3.0
3,J,F,14.915637515679322,19.862614918947777,"{'J': 0.5467871976545321, 'F': 0.45321280234546785}","{'J': 0.384803322746152, 'F': 0.6151966772538481}",5.2,4.2,4.0,5.0,6.0,8.0,3.0,4.0,3.0,4.0,8.0,2.0
4,J,F,20.257940696920738,26.233790320576432,"{'J': 0.550696310774493, 'F': 0.44930368922550695}","{'J': 0.40371456500488756, 'F': 0.5962854349951124}",5.2,5.2,4.0,5.0,6.0,8.0,3.0,4.0,5.0,6.0,8.0,3.0
5,J,F,25.71984361310624,32.590584461401384,"{'J': 0.5504766560743095, 'F': 0.44952334392569054}","{'J': 0.42263505255438766, 'F': 0.5773649474456123}",5.2,4.2,4.0,5.0,6.0,8.0,3.0,4.0,3.0,4.0,8.0,2.0
6,J,F,31.194040682707687,38.988986909975935,"{'J': 0.5584352078239608, 'F': 0.4415647921760391}","{'J': 0.42640586797066016, 'F': 0.5735941320293398}",4.2,5.2,4.0,3.0,4.0,8.0,2.0,4.0,5.0,6.0,8.0,3.0
7,J,F,36.686388164591605,45.40604980439668,"{'J': 0.5622097286726961, 'F': 0.43779027132730386}","{'J': 0.43010752688172044, 'F': 0.5698924731182796}",5.2,5.2,4.0,5.0,6.0,8.0,3.0,6.0,4.0,5.0,8.0,3.0
8,J,F,42.14256459948774,51.78449463332851,"{'J': 0.5543876802737717, 'F': 0.4456123197262283}","{'J': 0.42263505255438766, 'F': 0.5773649474456123}",5.2,4.2,4.0,5.0,6.0,8.0,3.0,4.0,3.0,4.0,8.0,2.0
9,J,F,47.693334462846934,58.36463351532782,"{'J': 0.5926650366748166, 'F': 0.4073349633251834}","{'J': 0.4456123197262283, 'F': 0.5543876802737717}",5.2,5.2,4.0,5.0,6.0,8.0,3.0,4.0,5.0,6.0,8.0,3.0
10,J,F,53.24267680115845,64.94486907762423,"{'J': 0.5926650366748166, 'F': 0.4073349633251834}","{'J': 0.44539457610554606, 'F': 0.554605423894454}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
