round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,J,6.604149084626499,7.757873139940245,"{'J': 0.7799388379204893, 'F': 0.2200611620795107}","{'J': 0.6151211157328114, 'F': 0.38487888426718864}",6.4,6.6,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,6.0
2,J,J,13.567446533742835,15.621888328402818,"{'J': 0.7906009056419043, 'F': 0.2093990943580957}","{'J': 0.6619269428781565, 'F': 0.3380730571218436}",7.0,8.0,6.0,7.0,8.0,8.0,6.0,8.0,7.0,8.0,9.0,8.0
3,J,J,20.28606654842353,23.353943321414455,"{'J': 0.7746513334964522, 'F': 0.22534866650354785}","{'J': 0.6298749080206034, 'F': 0.37012509197939664}",6.4,6.4,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
4,J,J,26.897676746015776,30.944217332351126,"{'J': 0.7548923679060665, 'F': 0.24510763209393346}","{'J': 0.6150832517140059, 'F': 0.38491674828599415}",7.6,6.6,8.0,7.0,8.0,9.0,6.0,6.0,7.0,6.0,8.0,6.0
5,J,J,33.40508026945286,38.39009192586923,"{'J': 0.7342143906020558, 'F': 0.2657856093979442}","{'J': 0.6001470948761951, 'F': 0.39985290512380484}",7.2,6.6,7.0,8.0,6.0,9.0,6.0,6.0,7.0,6.0,8.0,6.0
6,J,J,39.82897235091736,45.83139599430615,"{'J': 0.7342143906020558, 'F': 0.2657856093979442}","{'J': 0.5888698210345673, 'F': 0.4111301789654327}",7.6,7.6,8.0,7.0,8.0,9.0,6.0,8.0,7.0,8.0,9.0,6.0
7,J,J,46.29958812891496,53.430644374277094,"{'J': 0.7577502757015072, 'F': 0.24224972429849284}","{'J': 0.5965170468481726, 'F': 0.4034829531518273}",7.0,6.4,6.0,7.0,8.0,8.0,6.0,6.0,7.0,6.0,8.0,5.0
8,J,J,52.82216470527051,61.09045406357001,"{'J': 0.7662910338069574, 'F': 0.23370896619304263}","{'J': 0.6038291605301914, 'F': 0.3961708394698085}",7.6,7.0,8.0,7.0,8.0,9.0,6.0,6.0,7.0,8.0,8.0,6.0
9,J,J,59.32473724574953,68.63454082220503,"{'J': 0.7490820073439413, 'F': 0.25091799265605874}","{'J': 0.6002942618930849, 'F': 0.3997057381069152}",6.4,7.8,6.0,7.0,6.0,8.0,5.0,7.0,8.0,8.0,9.0,7.0
10,J,J,65.9062917876365,76.2608796798323,"{'J': 0.7605978926733644, 'F': 0.23940210732663564}","{'J': 0.6113429904247484, 'F': 0.3886570095752517}",7.6,6.4,8.0,7.0,8.0,9.0,6.0,6.0,7.0,6.0,8.0,5.0
