round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,J,5.903889190513396,7.662840516343701,"{'J': 0.7746202841744243, 'F': 0.2253797158255757}","{'J': 0.5233415233415234, 'F': 0.47665847665847666}",6.0,5.8,6.0,5.0,7.0,8.0,4.0,6.0,4.0,7.0,8.0,4.0
2,J,J,12.396678302917898,15.356679961999948,"{'J': 0.7717750826901875, 'F': 0.22822491730981256}","{'J': 0.600196463654224, 'F': 0.39980353634577603}",6.0,5.6,6.0,4.0,7.0,8.0,5.0,6.0,4.0,6.0,8.0,4.0
3,J,J,18.70741279208397,23.140679975505954,"{'J': 0.787938220151998, 'F': 0.21206177984800195}","{'J': 0.5774717166748647, 'F': 0.42252828332513526}",5.6,5.6,6.0,4.0,6.0,8.0,4.0,6.0,4.0,6.0,8.0,4.0
4,J,J,24.668252248977133,30.61213444276465,"{'J': 0.7431506849315068, 'F': 0.2568493150684932}","{'J': 0.5273485405935737, 'F': 0.4726514594064263}",6.0,5.6,6.0,5.0,7.0,8.0,4.0,6.0,4.0,6.0,8.0,4.0
5,J,J,30.523161735181226,38.202307825189905,"{'J': 0.7635159985288709, 'F': 0.23648400147112908}","{'J': 0.5156211562115621, 'F': 0.4843788437884379}",6.0,5.6,6.0,5.0,7.0,8.0,4.0,6.0,4.0,6.0,8.0,4.0
6,J,J,36.321898367651805,45.77061137924869,"{'J': 0.7606461086637298, 'F': 0.2393538913362702}","{'J': 0.5078508341511285, 'F': 0.4921491658488714}",6.0,5.6,6.0,4.0,7.0,8.0,5.0,6.0,4.0,6.0,8.0,4.0
7,J,F,41.821753834939955,53.05223905215655,"{'J': 0.7155109041901495, 'F': 0.28448909580985055}","{'J': 0.46097201767304863, 'F': 0.5390279823269514}",6.0,5.6,6.0,4.0,7.0,8.0,5.0,6.0,4.0,6.0,8.0,4.0
8,J,F,47.50694092935055,60.26415374824951,"{'J': 0.7025440313111546, 'F': 0.2974559686888454}","{'J': 0.4844400882136731, 'F': 0.5155599117863269}",6.0,5.6,6.0,5.0,7.0,8.0,4.0,6.0,4.0,6.0,8.0,4.0
9,J,F,53.24776527677269,67.47732910109622,"{'J': 0.7024773117488349, 'F': 0.29752268825116507}","{'J': 0.49214145383104124, 'F': 0.5078585461689588}",6.0,5.6,6.0,4.0,7.0,8.0,5.0,6.0,4.0,6.0,8.0,4.0
10,J,F,58.92567492844891,74.72735319256205,"{'J': 0.7089973032606031, 'F': 0.29100269673939694}","{'J': 0.4844095261478026, 'F': 0.5155904738521974}",6.0,6.0,6.0,5.0,7.0,8.0,4.0,6.0,5.0,7.0,8.0,4.0
