round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,J,8.236312208157921,8.104650474651494,"{'J': 0.8056709850892202, 'F': 0.19432901491077975}","{'J': 0.8244798041615667, 'F': 0.17552019583843328}",5.4,5.2,4.0,6.0,5.0,8.0,4.0,6.0,4.0,5.0,8.0,3.0
2,J,J,14.661469987506827,14.817642686041587,"{'J': 0.6224289911851126, 'F': 0.37757100881488737}","{'J': 0.5813097866077999, 'F': 0.41869021339220014}",5.0,7.0,4.0,6.0,4.0,8.0,3.0,8.0,6.0,8.0,9.0,4.0
3,J,J,21.26558660549357,21.99075415846631,"{'J': 0.6926279696301739, 'F': 0.30737203036982613}","{'J': 0.6113429904247484, 'F': 0.3886570095752517}",5.6,5.2,4.0,6.0,6.0,8.0,4.0,4.0,6.0,4.0,8.0,4.0
4,J,J,27.784023124256105,28.84251085455737,"{'J': 0.6441342150379623, 'F': 0.3558657849620377}","{'J': 0.5965170468481726, 'F': 0.4034829531518273}",5.4,5.2,4.0,6.0,5.0,8.0,4.0,4.0,6.0,4.0,8.0,4.0
5,J,J,34.23406650339578,35.554733030558594,"{'J': 0.6224614631759237, 'F': 0.37753853682407634}","{'J': 0.5850073493385596, 'F': 0.4149926506614405}",5.4,5.2,4.0,6.0,5.0,8.0,4.0,4.0,6.0,4.0,8.0,4.0
6,J,J,40.768614782576,42.56873922434524,"{'J': 0.6687882496940024, 'F': 0.33121175030599753}","{'J': 0.6002942618930849, 'F': 0.3997057381069152}",5.4,5.2,4.0,6.0,5.0,8.0,4.0,4.0,6.0,4.0,8.0,4.0
7,J,J,47.233653933495674,49.445136333716306,"{'J': 0.6477495107632094, 'F': 0.3522504892367906}","{'J': 0.588984088127295, 'F': 0.41101591187270503}",5.4,5.2,4.0,6.0,5.0,8.0,4.0,4.0,6.0,4.0,8.0,4.0
8,J,J,53.53458469367926,56.117346877757996,"{'J': 0.615233896644624, 'F': 0.3847661033553759}","{'J': 0.5621939275220372, 'F': 0.43780607247796277}",5.2,5.4,4.0,6.0,4.0,8.0,4.0,4.0,6.0,5.0,8.0,4.0
9,J,J,60.10790880657203,62.89672478615868,"{'J': 0.633357825128582, 'F': 0.3666421748714181}","{'J': 0.6039215686274509, 'F': 0.396078431372549}",5.4,5.2,4.0,6.0,5.0,8.0,4.0,4.0,6.0,4.0,8.0,4.0
10,J,J,66.4315590608559,69.58972079271206,"{'J': 0.6186627479794269, 'F': 0.3813372520205731}","{'J': 0.5658990690837825, 'F': 0.43410093091621754}",5.2,5.2,4.0,6.0,4.0,8.0,4.0,4.0,6.0,4.0,8.0,4.0
