round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,0.8212436275040835,2.2302800559778864,"{'J': 0.7606012464866186, 'F': 0.2393987535133814}","{'J': 0.2909224369953511, 'F': 0.7090775630046489}",7.2,6.0,6.0,7.0,8.0,9.0,6.0,6.0,4.0,7.0,8.0,5.0
2,J,F,1.8923135209336763,4.144891736829072,"{'J': 0.6334310850439883, 'F': 0.36656891495601174}","{'J': 0.3522504892367906, 'F': 0.6477495107632094}",7.0,6.0,6.0,7.0,8.0,9.0,5.0,6.0,4.0,7.0,8.0,5.0
3,J,F,2.917404793814995,6.08785820011953,"{'J': 0.6370080664874114, 'F': 0.3629919335125886}","{'J': 0.33104966968436506, 'F': 0.6689503303156349}",7.0,6.0,6.0,7.0,8.0,9.0,5.0,6.0,4.0,7.0,8.0,5.0
4,J,F,4.0575246650822905,7.940593280366654,"{'J': 0.6151966772538481, 'F': 0.384803322746152}","{'J': 0.37765827426057197, 'F': 0.622341725739428}",6.4,6.0,6.0,7.0,6.0,8.0,5.0,6.0,4.0,7.0,8.0,5.0
5,J,F,5.249313354126954,9.755989258424968,"{'J': 0.6075268817204301, 'F': 0.3924731182795699}","{'J': 0.39965778538254704, 'F': 0.600342214617453}",7.0,6.0,6.0,7.0,8.0,9.0,5.0,6.0,4.0,7.0,8.0,5.0
6,J,F,6.4385919181380515,11.622230172018442,"{'J': 0.6405867970660146, 'F': 0.3594132029339853}","{'J': 0.4149326805385557, 'F': 0.5850673194614443}",5.6,6.0,6.0,4.0,7.0,8.0,3.0,6.0,4.0,7.0,8.0,5.0
7,J,F,7.593265514361857,13.467406206954694,"{'J': 0.6150085553654363, 'F': 0.3849914446345637}","{'J': 0.384841075794621, 'F': 0.615158924205379}",6.8,6.0,6.0,7.0,8.0,9.0,4.0,6.0,4.0,7.0,8.0,5.0
8,J,F,8.70815185022106,15.30460982465208,"{'J': 0.5964311904179908, 'F': 0.4035688095820093}","{'J': 0.3556587631385969, 'F': 0.6443412368614031}",5.6,6.0,6.0,4.0,7.0,8.0,3.0,6.0,4.0,7.0,8.0,5.0
9,J,F,9.866731136486642,17.16442509714658,"{'J': 0.6260699437515285, 'F': 0.37393005624847153}","{'J': 0.39232461500855537, 'F': 0.6076753849914447}",5.6,5.6,6.0,4.0,7.0,8.0,3.0,6.0,4.0,7.0,8.0,3.0
10,J,F,11.006930211109527,19.049837659566254,"{'J': 0.6370080664874114, 'F': 0.3629919335125886}","{'J': 0.38860357055514794, 'F': 0.6113964294448521}",5.6,5.6,6.0,4.0,7.0,8.0,3.0,6.0,4.0,7.0,8.0,3.0
