round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,J,1.4313913016379947,2.0375106518559747,"{'J': 0.8354708684499816, 'F': 0.16452913155001833}","{'J': 0.6334310850439883, 'F': 0.36656891495601174}",5.2,5.2,4.0,6.0,4.0,8.0,4.0,4.0,6.0,4.0,8.0,4.0
2,J,F,2.6802450605453547,3.8190207379532355,"{'J': 0.6039579770339604, 'F': 0.3960420229660396}","{'J': 0.42640586797066016, 'F': 0.5735941320293398}",4.2,5.2,4.0,3.0,4.0,8.0,2.0,4.0,6.0,4.0,8.0,4.0
3,J,J,4.006332699202367,5.689978875571891,"{'J': 0.6893346379647749, 'F': 0.31066536203522505}","{'J': 0.5077111383108935, 'F': 0.49228886168910646}",4.2,5.2,4.0,3.0,4.0,8.0,2.0,4.0,6.0,4.0,8.0,4.0
4,J,J,5.344971108176818,7.524085166558119,"{'J': 0.6689503303156349, 'F': 0.33104966968436506}","{'J': 0.5037943696450429, 'F': 0.4962056303549572}",5.2,5.2,4.0,6.0,4.0,8.0,4.0,4.0,6.0,4.0,8.0,4.0
5,J,F,6.713335744359065,9.24034316157854,"{'J': 0.600293542074364, 'F': 0.399706457925636}","{'J': 0.4843290891283056, 'F': 0.5156709108716944}",4.8,5.4,4.0,6.0,4.0,8.0,2.0,4.0,6.0,5.0,8.0,4.0
6,J,J,8.087112652382547,11.051497760404372,"{'J': 0.6653620352250489, 'F': 0.33463796477495106}","{'J': 0.5195694716242661, 'F': 0.48043052837573386}",4.2,5.2,4.0,3.0,4.0,8.0,2.0,4.0,6.0,4.0,8.0,4.0
7,J,F,9.448995611907211,12.804248475405926,"{'J': 0.6224614631759237, 'F': 0.37753853682407634}","{'J': 0.49217221135029354, 'F': 0.5078277886497065}",4.8,5.2,4.0,6.0,4.0,8.0,2.0,4.0,6.0,4.0,8.0,4.0
8,J,F,10.822802221454335,14.556635256311678,"{'J': 0.6261933904528764, 'F': 0.37380660954712364}","{'J': 0.5, 'F': 0.5}",4.8,5.4,4.0,5.0,4.0,8.0,3.0,4.0,6.0,5.0,8.0,4.0
9,J,J,12.194986354657077,16.347526539367504,"{'J': 0.6513222331047992, 'F': 0.3486777668952008}","{'J': 0.5117531831537708, 'F': 0.48824681684622917}",5.2,5.4,4.0,6.0,4.0,8.0,4.0,4.0,6.0,5.0,8.0,4.0
10,J,F,13.534337830287388,18.13356403864557,"{'J': 0.6371421580621482, 'F': 0.3628578419378517}","{'J': 0.48824681684622917, 'F': 0.5117531831537708}",5.2,5.4,4.0,6.0,4.0,8.0,4.0,4.0,6.0,5.0,8.0,4.0
