round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,1.1156120446400668,1.9453763522209704,"{'J': 0.6687882496940024, 'F': 0.33121175030599753}","{'J': 0.3922001471670346, 'F': 0.6077998528329654}",6.0,5.6,6.0,4.0,7.0,8.0,5.0,6.0,4.0,6.0,8.0,4.0
2,J,F,2.3050820923200104,3.937948738505723,"{'J': 0.7248716067498165, 'F': 0.2751283932501834}","{'J': 0.45717082721488006, 'F': 0.5428291727851199}",6.0,5.6,6.0,4.0,7.0,8.0,5.0,6.0,4.0,7.0,8.0,3.0
3,J,F,3.5315987263708912,5.961432104454842,"{'J': 0.7578277886497065, 'F': 0.24217221135029354}","{'J': 0.49217221135029354, 'F': 0.5078277886497065}",5.6,5.6,6.0,4.0,7.0,8.0,3.0,6.0,4.0,6.0,8.0,4.0
4,J,F,4.702607982745327,7.990653503664885,"{'J': 0.7431506849315068, 'F': 0.2568493150684932}","{'J': 0.4570799706529714, 'F': 0.5429200293470287}",5.6,6.0,6.0,4.0,7.0,8.0,3.0,6.0,4.0,7.0,8.0,5.0
5,J,J,5.978335188807415,9.963031895256183,"{'J': 0.7401613297482278, 'F': 0.2598386702517722}","{'J': 0.5079442679051577, 'F': 0.4920557320948423}",6.0,5.6,6.0,4.0,7.0,8.0,5.0,6.0,4.0,6.0,8.0,4.0
6,J,J,7.245393149188927,11.987243193862199,"{'J': 0.7718268525311812, 'F': 0.22817314746881878}","{'J': 0.5194424064563463, 'F': 0.4805575935436537}",6.0,5.6,6.0,4.0,7.0,8.0,5.0,6.0,4.0,6.0,8.0,4.0
7,J,J,8.49477425418956,14.011941394418116,"{'J': 0.7662591687041564, 'F': 0.23374083129584353}","{'J': 0.5078201368523949, 'F': 0.4921798631476051}",6.0,5.6,6.0,4.0,7.0,8.0,5.0,6.0,4.0,6.0,8.0,4.0
8,J,J,9.835033359542773,15.982853151934616,"{'J': 0.7606942067954046, 'F': 0.23930579320459544}","{'J': 0.5504766560743095, 'F': 0.44952334392569054}",6.0,5.8,6.0,4.0,7.0,8.0,5.0,6.0,4.0,7.0,8.0,4.0
9,J,J,11.18215062782127,17.97524780139571,"{'J': 0.777302189066895, 'F': 0.22269781093310506}","{'J': 0.5622097286726961, 'F': 0.43779027132730386}",6.0,5.6,6.0,4.0,7.0,8.0,5.0,6.0,4.0,6.0,8.0,4.0
10,J,J,12.467330224292192,19.986306701363404,"{'J': 0.7690991321354358, 'F': 0.23090086786456424}","{'J': 0.5271393643031785, 'F': 0.4728606356968215}",5.6,6.0,6.0,4.0,7.0,8.0,3.0,6.0,4.0,7.0,8.0,5.0
