round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,1.0475672418898616,2.015297961859173,"{'J': 0.6927210552027357, 'F': 0.3072789447972643}","{'J': 0.37014414854629857, 'F': 0.6298558514537015}",5.8,5.6,6.0,4.0,6.0,8.0,5.0,6.0,4.0,7.0,8.0,3.0
2,J,F,2.3742908057389807,3.7910857400519156,"{'J': 0.626099706744868, 'F': 0.37390029325513197}","{'J': 0.4764116352969934, 'F': 0.5235883647030066}",5.6,5.6,6.0,4.0,7.0,8.0,3.0,6.0,4.0,6.0,8.0,4.0
3,J,F,3.7057310967128685,5.569877938735101,"{'J': 0.6296748961134196, 'F': 0.3703251038865803}","{'J': 0.4805575935436537, 'F': 0.5194424064563463}",6.0,5.6,4.0,6.0,7.0,8.0,5.0,6.0,4.0,7.0,8.0,3.0
4,J,F,5.097615745387478,7.274008910268796,"{'J': 0.6000488639139995, 'F': 0.39995113608600047}","{'J': 0.4959667562943046, 'F': 0.5040332437056955}",5.8,5.6,4.0,6.0,7.0,8.0,4.0,6.0,4.0,6.0,8.0,4.0
5,J,F,6.459374125703137,9.01564255315912,"{'J': 0.6150085553654363, 'F': 0.3849914446345637}","{'J': 0.4883834678405478, 'F': 0.5116165321594522}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,6.0,4.0,7.0,8.0,3.0
6,J,F,7.8206398020958945,10.746522792449909,"{'J': 0.6076753849914447, 'F': 0.39232461500855537}","{'J': 0.4844705306921008, 'F': 0.5155294693078992}",5.2,5.6,4.0,5.0,6.0,8.0,3.0,6.0,4.0,6.0,8.0,4.0
7,J,J,9.21140997136095,12.512281402832043,"{'J': 0.6407624633431085, 'F': 0.3592375366568915}","{'J': 0.5157663163040821, 'F': 0.48423368369591785}",5.2,5.6,4.0,6.0,5.0,8.0,3.0,6.0,4.0,7.0,8.0,3.0
8,J,F,10.549469125601966,14.33616309435001,"{'J': 0.6619408457589832, 'F': 0.33805915424101685}","{'J': 0.5, 'F': 0.5}",4.6,5.6,4.0,3.0,6.0,8.0,2.0,6.0,4.0,6.0,8.0,4.0
9,J,F,11.82185411859761,16.128070377749474,"{'J': 0.6187331865981903, 'F': 0.38126681340180973}","{'J': 0.44555908979691705, 'F': 0.554440910203083}",5.2,5.6,4.0,6.0,5.0,8.0,3.0,6.0,4.0,6.0,8.0,4.0
10,J,F,13.062929913218637,18.00582098899642,"{'J': 0.6655256723716382, 'F': 0.3344743276283619}","{'J': 0.45330073349633254, 'F': 0.5466992665036675}",5.6,5.6,4.0,6.0,7.0,8.0,3.0,6.0,4.0,6.0,8.0,4.0
