round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,0.5993626636174044,4.340356679980819,"{'J': 0.9148858224447429, 'F': 0.08511417755525705}","{'J': 0.16668701917206008, 'F': 0.8333129808279399}",3.2,3.2,2.0,3.0,4.0,5.0,2.0,2.0,3.0,4.0,5.0,2.0
2,J,F,2.267540777272291,7.681425065547982,"{'J': 0.7878787878787878, 'F': 0.21212121212121213}","{'J': 0.45330073349633254, 'F': 0.5466992665036675}",3.2,3.2,2.0,3.0,4.0,5.0,2.0,2.0,3.0,4.0,5.0,2.0
3,J,F,3.7923082218322772,11.305227897771779,"{'J': 0.8615083730595282, 'F': 0.13849162694047182}","{'J': 0.44170129552676607, 'F': 0.5582987044732339}",3.4,3.0,2.0,3.0,4.0,6.0,2.0,2.0,3.0,4.0,5.0,1.0
4,J,F,5.184206800908059,14.91684178544405,"{'J': 0.8289345063538612, 'F': 0.1710654936461388}","{'J': 0.3849914446345637, 'F': 0.6150085553654363}",3.8,3.2,2.0,3.0,4.0,8.0,2.0,2.0,3.0,4.0,5.0,2.0
5,J,F,6.586460823491284,18.476964820735,"{'J': 0.8128054740957967, 'F': 0.18719452590420332}","{'J': 0.3812316715542522, 'F': 0.6187683284457478}",3.8,3.2,2.0,3.0,4.0,8.0,2.0,2.0,3.0,4.0,5.0,2.0
6,J,F,7.842816453898922,22.11325655066236,"{'J': 0.8104607112306, 'F': 0.1895392887694}","{'J': 0.33447349132665527, 'F': 0.6655265086733447}",3.8,3.0,2.0,3.0,4.0,8.0,2.0,2.0,3.0,4.0,5.0,1.0
7,J,F,9.022188922097833,25.890967645785288,"{'J': 0.8438797947715612, 'F': 0.1561202052284388}","{'J': 0.3242120693867579, 'F': 0.6757879306132422}",3.2,3.2,2.0,3.0,4.0,5.0,2.0,2.0,3.0,4.0,5.0,2.0
8,J,F,10.341358175024114,29.55073550435396,"{'J': 0.8311116546410664, 'F': 0.1688883453589336}","{'J': 0.3629919335125886, 'F': 0.6370080664874114}",3.8,3.0,2.0,3.0,4.0,8.0,2.0,2.0,3.0,4.0,5.0,1.0
9,J,F,11.795625175167103,33.19027377176551,"{'J': 0.8520102651839179, 'F': 0.14798973481608213}","{'J': 0.4149560117302053, 'F': 0.5850439882697948}",3.8,3.0,2.0,3.0,4.0,8.0,2.0,2.0,3.0,4.0,5.0,1.0
10,J,F,13.066331258724396,36.8844263900569,"{'J': 0.8333333333333334, 'F': 0.16666666666666666}","{'J': 0.34864402638651354, 'F': 0.6513559736134864}",3.8,3.0,2.0,3.0,4.0,8.0,2.0,2.0,3.0,4.0,5.0,1.0
