round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,J,1.910317978810053,3.665938976938446,"{'J': 0.9736407559170693, 'F': 0.026359244082930708}","{'J': 0.6225165562913907, 'F': 0.37748344370860926}",6.0,6.8,4.0,6.0,7.0,8.0,5.0,6.0,7.0,8.0,8.0,5.0
2,J,J,3.943066507247423,7.043154506932128,"{'J': 0.8840508806262231, 'F': 0.1159491193737769}","{'J': 0.6151574803149606, 'F': 0.38484251968503935}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
3,J,J,5.858442247843023,10.453552303988664,"{'J': 0.8688203622124328, 'F': 0.1311796377875673}","{'J': 0.5698159509202454, 'F': 0.4301840490797546}",6.0,6.4,4.0,6.0,7.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
4,J,J,7.736893928699159,13.867767208854332,"{'J': 0.8615836494921062, 'F': 0.13841635050789378}","{'J': 0.5544310046901999, 'F': 0.44556899530980004}",6.0,6.8,6.0,5.0,7.0,8.0,4.0,6.0,7.0,8.0,8.0,5.0
5,J,F,9.55831098889225,17.095252862012124,"{'J': 0.7772883015173764, 'F': 0.2227116984826236}","{'J': 0.49607458292443574, 'F': 0.5039254170755643}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
6,J,J,11.593147245336079,20.1837468354851,"{'J': 0.7690423708057801, 'F': 0.23095762919421994}","{'J': 0.5583108273999509, 'F': 0.4416891726000491}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
7,J,J,13.749503263081818,23.169798654620365,"{'J': 0.7549115913555993, 'F': 0.2450884086444008}","{'J': 0.5889724310776943, 'F': 0.41102756892230574}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
8,J,F,15.641349822866655,26.1385348377012,"{'J': 0.6959293771456596, 'F': 0.3040706228543404}","{'J': 0.48055145248645986, 'F': 0.5194485475135401}",6.0,6.0,6.0,4.0,7.0,8.0,5.0,6.0,5.0,7.0,8.0,4.0
9,J,J,17.634091602085157,29.278565636276284,"{'J': 0.7799975487192058, 'F': 0.2200024512807942}","{'J': 0.55053974484789, 'F': 0.4494602551521099}",6.0,6.0,6.0,4.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
10,J,J,19.651104201833313,32.301148586451895,"{'J': 0.7401420524124418, 'F': 0.25985794758755815}","{'J': 0.5390279823269514, 'F': 0.46097201767304863}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
