round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,0.9052279283946725,4.150552671146889,"{'J': 0.914900116073065, 'F': 0.08509988392693506}","{'J': 0.26583516752262165, 'F': 0.7341648324773783}",6.0,4.6,4.0,6.0,7.0,8.0,5.0,4.0,3.0,6.0,8.0,2.0
2,J,J,2.577101432480344,7.7698758536775845,"{'J': 0.8932917507490981, 'F': 0.10670824925090197}","{'J': 0.5038018150600932, 'F': 0.4961981849399068}",6.0,5.2,4.0,6.0,7.0,8.0,5.0,4.0,5.0,6.0,8.0,3.0
3,J,F,4.210178425848208,11.309303393150573,"{'J': 0.8539215686274509, 'F': 0.14607843137254903}","{'J': 0.4726514594064263, 'F': 0.5273485405935737}",6.0,5.6,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,3.0
4,J,F,5.7644149994812555,15.015707480079021,"{'J': 0.8991297953180537, 'F': 0.10087020468194632}","{'J': 0.4686962926589737, 'F': 0.5313037073410263}",6.0,5.2,4.0,6.0,7.0,8.0,5.0,4.0,5.0,6.0,8.0,3.0
5,J,F,7.185402429791781,18.66916966230633,"{'J': 0.8499693815064299, 'F': 0.1500306184935701}","{'J': 0.4034744311230732, 'F': 0.5965255688769269}",5.6,6.0,4.0,6.0,7.0,8.0,3.0,4.0,6.0,7.0,8.0,5.0
6,J,F,8.584263012882246,22.35720473694772,"{'J': 0.857737003058104, 'F': 0.14226299694189604}","{'J': 0.3999021047479197, 'F': 0.6000978952520802}",6.0,5.2,4.0,6.0,7.0,8.0,5.0,4.0,5.0,6.0,8.0,3.0
7,J,F,10.049686357766987,25.920223281797,"{'J': 0.8267090620031796, 'F': 0.17329093799682035}","{'J': 0.40719002201027144, 'F': 0.5928099779897286}",5.6,5.2,4.0,6.0,7.0,8.0,3.0,4.0,5.0,6.0,8.0,3.0
8,J,F,11.522027269312161,29.37052644937925,"{'J': 0.7879603572739509, 'F': 0.2120396427260492}","{'J': 0.3923679060665362, 'F': 0.6076320939334638}",6.0,5.2,4.0,6.0,7.0,8.0,5.0,4.0,5.0,6.0,8.0,3.0
9,J,F,13.10769655117102,32.75038538652928,"{'J': 0.78531211750306, 'F': 0.21468788249694}","{'J': 0.42647418644482504, 'F': 0.573525813555175}",6.0,5.2,4.0,6.0,7.0,8.0,5.0,4.0,5.0,6.0,8.0,3.0
10,J,F,14.604247924844676,36.18719117280026,"{'J': 0.7879529872673849, 'F': 0.2120470127326151}","{'J': 0.3999021047479197, 'F': 0.6000978952520802}",5.6,5.2,4.0,6.0,7.0,8.0,3.0,4.0,5.0,6.0,8.0,3.0
