round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,J,2.208585340526796,3.473971619785693,"{'J': 0.9748227817159618, 'F': 0.02517721828403813}","{'J': 0.7217455258641824, 'F': 0.2782544741358176}",7.0,7.0,6.0,7.0,8.0,8.0,6.0,6.0,7.0,8.0,8.0,6.0
2,J,J,4.222940562609004,6.726623564357438,"{'J': 0.8289521946448221, 'F': 0.17104780535517788}","{'J': 0.5812928501469148, 'F': 0.4187071498530852}",7.0,7.0,6.0,7.0,8.0,9.0,5.0,6.0,7.0,8.0,8.0,6.0
3,J,J,6.171330477697051,9.944922091458317,"{'J': 0.8006843455945253, 'F': 0.19931565440547477}","{'J': 0.5467026231919588, 'F': 0.45329737680804116}",6.0,7.0,4.0,6.0,7.0,8.0,5.0,6.0,7.0,8.0,8.0,6.0
4,J,F,7.882911871374838,13.155038674340807,"{'J': 0.7489611341970178, 'F': 0.2510388658029822}","{'J': 0.44925409635607727, 'F': 0.5507459036439227}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
5,J,J,9.85660517508354,16.072614479775417,"{'J': 0.6925708699902249, 'F': 0.3074291300097752}","{'J': 0.5037943696450429, 'F': 0.4962056303549572}",6.8,7.0,6.0,7.0,8.0,8.0,5.0,6.0,7.0,8.0,8.0,6.0
6,J,F,11.837765302503108,18.852965551868937,"{'J': 0.6441672780630961, 'F': 0.3558327219369039}","{'J': 0.4843290891283056, 'F': 0.5156709108716944}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
7,J,J,13.842539850932255,21.745482073918673,"{'J': 0.6891991182953711, 'F': 0.31080088170462894}","{'J': 0.5116507235712534, 'F': 0.48834927642874665}",6.8,6.0,6.0,7.0,8.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
8,J,F,15.851958909759016,24.40945016725756,"{'J': 0.6075453209211171, 'F': 0.3924546790788829}","{'J': 0.4766355140186916, 'F': 0.5233644859813084}",6.8,6.0,6.0,7.0,8.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
9,J,F,17.82599167536994,27.13220799310173,"{'J': 0.6223964714530752, 'F': 0.37760352854692475}","{'J': 0.4726514594064263, 'F': 0.5273485405935737}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
10,J,F,19.77066995428337,29.900040371903838,"{'J': 0.633357825128582, 'F': 0.3666421748714181}","{'J': 0.4687270051508462, 'F': 0.5312729948491538}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
