round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,J,1.562238196061939,3.874785066743133,"{'J': 0.9664232684610919, 'F': 0.03357673153890807}","{'J': 0.5039138943248532, 'F': 0.49608610567514677}",6.0,5.6,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,3.0
2,J,J,3.538945285088963,7.17106439671346,"{'J': 0.8376528117359413, 'F': 0.16234718826405867}","{'J': 0.5737383635472807, 'F': 0.42626163645271925}",6.0,5.8,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,4.0
3,J,J,5.418555725028979,10.602969615961346,"{'J': 0.8688845401174168, 'F': 0.13111545988258316}","{'J': 0.5584255842558425, 'F': 0.44157441574415746}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
4,J,F,6.9411741538662834,14.16290417679797,"{'J': 0.837573385518591, 'F': 0.162426614481409}","{'J': 0.4301101591187271, 'F': 0.5698898408812729}",6.0,5.2,4.0,6.0,7.0,8.0,5.0,4.0,5.0,6.0,8.0,3.0
5,J,J,9.00357921120157,17.424858790603377,"{'J': 0.8439334637964775, 'F': 0.1560665362035225}","{'J': 0.6040235525024534, 'F': 0.3959764474975466}",6.0,5.2,4.0,6.0,7.0,8.0,5.0,4.0,5.0,6.0,8.0,3.0
6,J,J,11.081046091244053,20.725416777935806,"{'J': 0.8633973339855693, 'F': 0.13660266601443072}","{'J': 0.6187791125275803, 'F': 0.3812208874724197}",6.0,5.2,4.0,6.0,7.0,8.0,5.0,4.0,5.0,6.0,8.0,3.0
7,J,J,13.02949884509094,24.120547858695467,"{'J': 0.8706285155294693, 'F': 0.12937148447053068}","{'J': 0.5812928501469148, 'F': 0.4187071498530852}",6.0,5.2,4.0,6.0,7.0,8.0,5.0,4.0,5.0,6.0,8.0,3.0
8,J,J,14.989439233516618,27.45262617841997,"{'J': 0.8480254309817826, 'F': 0.15197456901821738}","{'J': 0.5735978447220181, 'F': 0.42640215527798186}",6.0,5.6,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,3.0
9,J,J,17.01877688417321,30.74866197622533,"{'J': 0.8499082568807339, 'F': 0.15009174311926604}","{'J': 0.5965686274509804, 'F': 0.4034313725490196}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
10,J,J,19.052855038080132,34.05172004842512,"{'J': 0.8538941190854628, 'F': 0.14610588091453722}","{'J': 0.6000981354268891, 'F': 0.3999018645731109}",6.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,6.0,7.0,8.0,5.0
