round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,0.7500754735622972,4.059797017284819,"{'J': 0.8539325842696629, 'F': 0.14606741573033707}","{'J': 0.19198827552515876, 'F': 0.8080117244748413}",3.8,4.6,2.0,3.0,4.0,8.0,2.0,4.0,3.0,6.0,8.0,2.0
2,J,F,2.3099384732885113,7.309041958957703,"{'J': 0.734065934065934, 'F': 0.26593406593406593}","{'J': 0.3961895456765999, 'F': 0.6038104543234001}",3.8,3.2,2.0,3.0,4.0,8.0,2.0,2.0,3.0,4.0,5.0,2.0
3,J,F,3.793194705317387,10.58104984688723,"{'J': 0.727894479726429, 'F': 0.2721055202735711}","{'J': 0.37014414854629857, 'F': 0.6298558514537015}",3.8,3.8,2.0,3.0,4.0,8.0,2.0,2.0,3.0,4.0,8.0,2.0
4,J,F,5.3878306769359865,13.663228563987023,"{'J': 0.6824621397166585, 'F': 0.31753786028334147}","{'J': 0.3849535906204201, 'F': 0.6150464093795799}",3.8,3.8,2.0,3.0,4.0,8.0,2.0,2.0,3.0,4.0,8.0,2.0
5,J,F,6.807123709636003,16.697149940124927,"{'J': 0.6370297997068881, 'F': 0.3629702002931119}","{'J': 0.3141041310193107, 'F': 0.6858958689806893}",3.8,3.8,2.0,3.0,4.0,8.0,2.0,2.0,3.0,4.0,8.0,2.0
6,J,F,8.267164626150162,19.722057702473435,"{'J': 0.6406059125335939, 'F': 0.35939408746640605}","{'J': 0.32763254336672365, 'F': 0.6723674566332764}",3.8,5.2,2.0,3.0,4.0,8.0,2.0,4.0,5.0,6.0,8.0,3.0
7,J,F,9.752243339801655,22.809451266432024,"{'J': 0.6655265086733447, 'F': 0.33447349132665527}","{'J': 0.34506353861192574, 'F': 0.6549364613880743}",3.8,3.2,2.0,3.0,4.0,8.0,2.0,2.0,3.0,4.0,5.0,2.0
8,J,F,11.116542475047089,25.684933172654603,"{'J': 0.5773649474456123, 'F': 0.42263505255438766}","{'J': 0.2751283932501834, 'F': 0.7248716067498165}",3.8,4.4,2.0,3.0,4.0,8.0,2.0,4.0,3.0,5.0,8.0,2.0
9,J,F,12.590532094225944,28.510533534850286,"{'J': 0.5775819872736172, 'F': 0.4224180127263828}","{'J': 0.30725983867025175, 'F': 0.6927401613297482}",3.8,3.2,2.0,3.0,4.0,8.0,2.0,2.0,3.0,4.0,5.0,2.0
10,J,F,14.01617504837781,31.3938170861944,"{'J': 0.588984088127295, 'F': 0.41101591187270503}","{'J': 0.2974559686888454, 'F': 0.7025440313111546}",3.8,3.2,2.0,3.0,4.0,8.0,2.0,2.0,3.0,4.0,5.0,2.0
