round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,0.9246504077811784,4.159123563957432,"{'J': 0.9219312702191296, 'F': 0.07806872978087041}","{'J': 0.27503663898387887, 'F': 0.7249633610161211}",3.2,3.2,2.0,3.0,4.0,5.0,2.0,2.0,3.0,4.0,5.0,2.0
2,J,J,2.8479982632403615,7.391516619271882,"{'J': 0.8006843455945253, 'F': 0.19931565440547477}","{'J': 0.5388753056234719, 'F': 0.46112469437652814}",3.2,4.4,2.0,3.0,4.0,5.0,2.0,2.0,4.0,5.0,8.0,3.0
3,J,F,4.620174651285803,10.667586780347557,"{'J': 0.7852340789634519, 'F': 0.2147659210365481}","{'J': 0.4844553243574051, 'F': 0.5155446756425949}",3.2,4.6,2.0,3.0,4.0,5.0,2.0,2.0,4.0,6.0,8.0,3.0
4,J,F,6.37610623990283,13.980844574140908,"{'J': 0.7956989247311828, 'F': 0.20430107526881722}","{'J': 0.48423368369591785, 'F': 0.5157663163040821}",3.8,3.2,2.0,3.0,4.0,8.0,2.0,2.0,3.0,4.0,5.0,2.0
5,J,F,8.000641426010848,17.238304359266746,"{'J': 0.7491442542787287, 'F': 0.2508557457212714}","{'J': 0.42255933447516514, 'F': 0.5774406655248349}",3.8,4.6,2.0,3.0,4.0,8.0,2.0,2.0,4.0,6.0,8.0,3.0
6,J,F,9.530646434379655,20.412013436660153,"{'J': 0.7025177218284038, 'F': 0.29748227817159617}","{'J': 0.37377690802348335, 'F': 0.6262230919765166}",3.2,3.2,2.0,3.0,4.0,5.0,2.0,2.0,3.0,4.0,5.0,2.0
7,J,F,11.126494034140675,23.668305261187292,"{'J': 0.7432762836185819, 'F': 0.2567237163814181}","{'J': 0.4111874386653582, 'F': 0.5888125613346418}",4.6,3.2,2.0,4.0,6.0,8.0,3.0,2.0,3.0,4.0,5.0,2.0
8,J,F,12.784168838209796,26.76679778780023,"{'J': 0.6992665036674817, 'F': 0.30073349633251834}","{'J': 0.41110295915871853, 'F': 0.5888970408412815}",4.6,3.2,2.0,4.0,6.0,8.0,3.0,2.0,3.0,4.0,5.0,2.0
9,J,F,14.45217268031589,29.7623454817469,"{'J': 0.6653620352250489, 'F': 0.33463796477495106}","{'J': 0.39985326485693323, 'F': 0.6001467351430667}",3.2,4.2,2.0,3.0,4.0,5.0,2.0,2.0,4.0,5.0,8.0,2.0
10,J,F,16.140407819785352,32.908844942797984,"{'J': 0.721760391198044, 'F': 0.278239608801956}","{'J': 0.43010752688172044, 'F': 0.5698924731182796}",4.6,4.2,2.0,4.0,6.0,8.0,3.0,2.0,4.0,5.0,8.0,2.0
