round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,J,2.043213148316771,1.6192902648516612,"{'J': 0.7605978926733644, 'F': 0.23940210732663564}","{'J': 0.9019055204950677, 'F': 0.0980944795049323}",8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
2,J,J,3.5823928714559017,3.1113011889437705,"{'J': 0.507733857107783, 'F': 0.49226614289221704}","{'J': 0.5234567901234568, 'F': 0.4765432098765432}",8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
3,J,J,5.144278199191824,4.639015681986779,"{'J': 0.5391047712739794, 'F': 0.4608952287260207}","{'J': 0.5504950495049505, 'F': 0.4495049504950495}",8.0,6.0,8.0,8.0,8.0,8.0,8.0,4.0,6.0,8.0,8.0,4.0
4,J,J,6.780099002471981,6.076813603450064,"{'J': 0.5038055487355757, 'F': 0.49619445126442424}","{'J': 0.5698131760078663, 'F': 0.4301868239921337}",8.2,8.0,8.0,9.0,9.0,9.0,6.0,8.0,9.0,8.0,9.0,6.0
5,F,J,8.462539663845867,7.456152644696388,"{'J': 0.4803729146221786, 'F': 0.5196270853778214}","{'J': 0.5814067879980325, 'F': 0.41859321200196753}",7.8,6.0,8.0,6.0,8.0,9.0,8.0,4.0,6.0,8.0,8.0,4.0
6,J,J,10.139312807049048,9.045914221242946,"{'J': 0.6187654320987654, 'F': 0.38123456790123456}","{'J': 0.6477692876509736, 'F': 0.35223071234902636}",6.8,6.8,6.0,7.0,8.0,8.0,5.0,6.0,8.0,8.0,8.0,4.0
7,J,J,11.850130793067564,10.651425337063765,"{'J': 0.6406134058867178, 'F': 0.3593865941132822}","{'J': 0.675715695952616, 'F': 0.324284304047384}",6.8,6.8,6.0,8.0,8.0,8.0,4.0,6.0,8.0,6.0,8.0,6.0
8,J,J,13.540889170492608,12.23419429649939,"{'J': 0.6187654320987654, 'F': 0.38123456790123456}","{'J': 0.6547619047619048, 'F': 0.34523809523809523}",6.0,6.0,4.0,6.0,8.0,8.0,4.0,4.0,6.0,8.0,8.0,4.0
9,J,J,15.111004190423834,13.780907876814982,"{'J': 0.5545140601874692, 'F': 0.4454859398125308}","{'J': 0.5623145400593472, 'F': 0.43768545994065283}",6.8,7.6,6.0,8.0,8.0,8.0,4.0,8.0,8.0,8.0,8.0,6.0
10,J,J,16.74072100912186,15.377770535715229,"{'J': 0.6078140454995055, 'F': 0.39218595450049454}","{'J': 0.6187654320987654, 'F': 0.38123456790123456}",7.4,6.8,6.0,8.0,8.0,9.0,6.0,6.0,8.0,8.0,8.0,4.0
