round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,0.5681403958913069,2.1497046364914323,"{'J': 0.6225165562913907, 'F': 0.37748344370860926}","{'J': 0.0953284760913488, 'F': 0.9046715239086512}",6.0,6.0,6.0,5.0,7.0,8.0,4.0,6.0,4.0,7.0,8.0,5.0
2,J,F,1.3837889489297965,4.186639916075763,"{'J': 0.6298397040690505, 'F': 0.37016029593094946}","{'J': 0.2227441285537701, 'F': 0.7772558714462299}",6.0,5.6,6.0,4.0,7.0,8.0,5.0,6.0,4.0,6.0,8.0,4.0
3,J,F,2.1539619259080576,6.229648312686707,"{'J': 0.6187299234000494, 'F': 0.3812700765999506}","{'J': 0.1944514501891551, 'F': 0.8055485498108449}",6.0,5.6,6.0,5.0,7.0,8.0,4.0,6.0,4.0,6.0,8.0,4.0
4,J,F,2.8305280317479635,8.389644935362723,"{'J': 0.6655197837306464, 'F': 0.33448021626935365}","{'J': 0.17104294478527607, 'F': 0.828957055214724}",6.0,6.0,6.0,5.0,7.0,8.0,4.0,6.0,4.0,7.0,8.0,5.0
5,J,F,3.633366621593538,10.502039157953503,"{'J': 0.6758756783423779, 'F': 0.3241243216576221}","{'J': 0.2393571340939762, 'F': 0.7606428659060238}",6.0,6.0,6.0,4.0,7.0,8.0,5.0,6.0,4.0,7.0,8.0,5.0
6,J,F,4.485482183857509,12.604891680750352,"{'J': 0.6859402026192242, 'F': 0.3140597973807759}","{'J': 0.2690278824415976, 'F': 0.7309721175584024}",6.0,6.0,6.0,4.0,7.0,8.0,5.0,6.0,4.0,7.0,8.0,5.0
7,J,F,5.351543083052658,14.616510677647243,"{'J': 0.6297662976629766, 'F': 0.37023370233702335}","{'J': 0.24791359842906235, 'F': 0.7520864015709376}",6.0,5.6,6.0,4.0,7.0,8.0,5.0,6.0,4.0,6.0,8.0,4.0
8,J,F,6.234248646918718,16.58655967261451,"{'J': 0.6076011846001974, 'F': 0.3923988153998026}","{'J': 0.24515337423312883, 'F': 0.7548466257668711}",6.0,5.6,6.0,5.0,7.0,8.0,4.0,6.0,4.0,6.0,8.0,4.0
9,J,F,7.067184878030269,18.64711157188453,"{'J': 0.6513466765505312, 'F': 0.34865332344946875}","{'J': 0.24214145383104127, 'F': 0.7578585461689588}",6.0,5.6,6.0,4.0,7.0,8.0,5.0,6.0,4.0,6.0,8.0,4.0
10,J,F,7.909006341569734,20.61541797453134,"{'J': 0.5928114229443624, 'F': 0.4071885770556376}","{'J': 0.21731644324191365, 'F': 0.7826835567580863}",6.0,5.8,6.0,4.0,7.0,8.0,5.0,6.0,4.0,7.0,8.0,4.0
