round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,J,1.413437959784208,2.0299166257969596,"{'J': 0.8244237371260422, 'F': 0.17557626287395783}","{'J': 0.618930848455125, 'F': 0.3810691515448749}",5.6,6.6,6.0,4.0,6.0,8.0,4.0,6.0,7.0,6.0,8.0,6.0
2,F,F,2.660221832963366,3.6037701392811634,"{'J': 0.4648303000491884, 'F': 0.5351696999508117}","{'J': 0.3558070866141732, 'F': 0.6441929133858267}",5.2,6.6,6.0,4.0,6.0,8.0,2.0,6.0,7.0,6.0,8.0,6.0
3,J,J,4.067749491134228,5.429002592723615,"{'J': 0.6859975216852541, 'F': 0.314002478314746}","{'J': 0.5467625899280576, 'F': 0.45323741007194246}",5.6,6.6,6.0,4.0,6.0,8.0,4.0,6.0,7.0,6.0,8.0,6.0
4,J,J,5.4552995500857,7.2590548156678345,"{'J': 0.6825515016133036, 'F': 0.3174484983866965}","{'J': 0.535050780282388, 'F': 0.4649492197176121}",5.2,6.6,6.0,4.0,6.0,8.0,2.0,6.0,7.0,6.0,8.0,6.0
5,J,J,6.836981856414676,9.066239328840958,"{'J': 0.6653504442250741, 'F': 0.33464955577492594}","{'J': 0.5235163752770253, 'F': 0.4764836247229746}",5.6,6.6,6.0,4.0,6.0,8.0,4.0,6.0,7.0,6.0,8.0,6.0
6,J,J,8.259801572642907,10.883907834452815,"{'J': 0.6860522424839822, 'F': 0.3139477575160177}","{'J': 0.5544359793561071, 'F': 0.44556402064389283}",6.4,6.6,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,6.0
7,J,J,9.640374570162582,12.681318186086678,"{'J': 0.6584645669291339, 'F': 0.34153543307086615}","{'J': 0.5195187822244046, 'F': 0.4804812177755954}",6.4,6.4,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
8,J,J,11.069146316506213,14.47528612126867,"{'J': 0.6722358722358722, 'F': 0.3277641277641278}","{'J': 0.5505038092897517, 'F': 0.4494961907102482}",6.6,6.6,6.0,7.0,6.0,8.0,6.0,6.0,7.0,6.0,8.0,6.0
9,J,J,12.519244017751383,16.22705029481974,"{'J': 0.6512086827824372, 'F': 0.3487913172175629}","{'J': 0.5506531920138032, 'F': 0.4493468079861967}",6.4,6.6,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,6.0
10,J,J,13.957699312041242,18.03662619272651,"{'J': 0.6858690300344658, 'F': 0.31413096996553425}","{'J': 0.5621621621621622, 'F': 0.43783783783783786}",6.4,6.6,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,6.0
