round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,0.7501115611589106,2.1281477679666265,"{'J': 0.6688023656973878, 'F': 0.3311976343026121}","{'J': 0.20945696342814923, 'F': 0.7905430365718508}",5.2,5.2,6.0,4.0,5.0,8.0,3.0,6.0,4.0,5.0,8.0,3.0
2,J,F,1.6468624174302042,3.970875805055851,"{'J': 0.527402310149914, 'F': 0.472597689850086}","{'J': 0.21207658321060383, 'F': 0.7879234167893961}",5.0,5.0,6.0,4.0,5.0,7.0,3.0,6.0,4.0,5.0,7.0,3.0
3,J,F,2.60864779673948,5.844698702694983,"{'J': 0.56981039152918, 'F': 0.43018960847082}","{'J': 0.26579788541922794, 'F': 0.7342021145807721}",4.2,5.0,4.0,3.0,4.0,8.0,2.0,6.0,4.0,5.0,7.0,3.0
4,J,F,3.596440964712028,7.694297551935073,"{'J': 0.5623302888175759, 'F': 0.4376697111824241}","{'J': 0.2750617283950617, 'F': 0.7249382716049383}",4.8,5.6,4.0,5.0,4.0,8.0,3.0,6.0,4.0,6.0,8.0,4.0
5,J,F,4.507190594468454,9.616539087709409,"{'J': 0.5850775671016991, 'F': 0.4149224328983009}","{'J': 0.24791359842906235, 'F': 0.7520864015709376}",4.2,5.0,4.0,3.0,4.0,8.0,2.0,6.0,4.0,5.0,7.0,3.0
6,J,F,5.48136389342597,11.54091976252165,"{'J': 0.6076448828606659, 'F': 0.39235511713933413}","{'J': 0.2909090909090909, 'F': 0.7090909090909091}",4.2,5.2,4.0,3.0,4.0,8.0,2.0,6.0,4.0,5.0,8.0,3.0
7,J,F,6.527091101063692,13.361483042011503,"{'J': 0.5622845888724766, 'F': 0.4377154111275234}","{'J': 0.30400589825509955, 'F': 0.6959941017449005}",4.2,5.0,4.0,3.0,4.0,8.0,2.0,6.0,4.0,5.0,7.0,3.0
8,J,F,7.523881888122805,15.212019114952103,"{'J': 0.5659543109801032, 'F': 0.4340456890198968}","{'J': 0.28137254901960784, 'F': 0.7186274509803922}",5.0,5.0,6.0,4.0,5.0,7.0,3.0,6.0,4.0,5.0,7.0,3.0
9,J,F,8.52038203495296,17.13078352717415,"{'J': 0.6113429904247484, 'F': 0.3886570095752517}","{'J': 0.30392156862745096, 'F': 0.696078431372549}",4.2,5.0,4.0,3.0,4.0,8.0,2.0,6.0,4.0,5.0,7.0,3.0
10,J,F,9.494503320185618,19.02707258986234,"{'J': 0.5888998035363457, 'F': 0.4111001964636542}","{'J': 0.2815105443845022, 'F': 0.7184894556154978}",5.0,5.0,6.0,4.0,5.0,7.0,3.0,6.0,4.0,5.0,7.0,3.0
