round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,0.6846380524689006,2.069157187595859,"{'J': 0.607650809220206, 'F': 0.392349190779794}","{'J': 0.14614443084455325, 'F': 0.8538555691554468}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
2,J,F,1.6573006672367785,3.8501477475337875,"{'J': 0.5115479115479116, 'F': 0.48845208845208843}","{'J': 0.24210526315789474, 'F': 0.7578947368421053}",4.2,5.0,4.0,3.0,4.0,8.0,2.0,4.0,5.0,4.0,8.0,4.0
3,J,F,2.6253850501866975,5.720936355470304,"{'J': 0.5698871996076508, 'F': 0.43011280039234917}","{'J': 0.2689857912787849, 'F': 0.7310142087212151}",4.2,5.0,4.0,3.0,4.0,8.0,2.0,4.0,5.0,4.0,8.0,4.0
4,J,F,3.637697805670422,7.494058151065048,"{'J': 0.5195187822244046, 'F': 0.4804812177755954}","{'J': 0.26591576885406465, 'F': 0.7340842311459354}",4.2,5.4,4.0,3.0,4.0,8.0,2.0,4.0,5.0,6.0,8.0,4.0
5,J,F,4.640344809887593,9.295437351659166,"{'J': 0.5351351351351351, 'F': 0.4648648648648649}","{'J': 0.2688910696761531, 'F': 0.7311089303238469}",4.2,4.8,4.0,3.0,4.0,8.0,2.0,4.0,5.0,4.0,8.0,3.0
6,J,F,5.7007608626556845,11.137313783905123,"{'J': 0.5813896390866683, 'F': 0.4186103609133317}","{'J': 0.3209028459273798, 'F': 0.6790971540726202}",4.2,4.6,4.0,3.0,4.0,8.0,2.0,4.0,5.0,4.0,8.0,2.0
7,J,F,6.7319145536688545,13.027480679193825,"{'J': 0.6038291605301914, 'F': 0.3961708394698085}","{'J': 0.31749142577168055, 'F': 0.6825085742283195}",4.2,5.0,4.0,3.0,4.0,8.0,2.0,4.0,5.0,6.0,7.0,3.0
8,J,F,7.800253848312616,14.905010811121393,"{'J': 0.6077998528329654, 'F': 0.3922001471670346}","{'J': 0.33806957373836355, 'F': 0.6619304262616365}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
9,J,F,8.861189960823715,16.7973368725129,"{'J': 0.6151960784313726, 'F': 0.38480392156862747}","{'J': 0.3380660954712362, 'F': 0.6619339045287638}",4.2,5.0,4.0,3.0,4.0,8.0,2.0,4.0,5.0,4.0,8.0,4.0
10,J,F,9.880201318342314,18.721606028190685,"{'J': 0.6225165562913907, 'F': 0.37748344370860926}","{'J': 0.3207639569049951, 'F': 0.6792360430950048}",4.2,4.8,4.0,3.0,4.0,8.0,2.0,4.0,5.0,4.0,8.0,3.0
