round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,0.7008886658812101,1.9812170323640195,"{'J': 0.554440910203083, 'F': 0.44555908979691705}","{'J': 0.12766478804214654, 'F': 0.8723352119578535}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
2,J,F,1.7442071302800743,3.7388647551903924,"{'J': 0.5195379700172033, 'F': 0.48046202998279675}","{'J': 0.28142821720803374, 'F': 0.7185717827919663}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
3,J,F,2.7625972122078295,5.555681984165165,"{'J': 0.5506748466257668, 'F': 0.4493251533742331}","{'J': 0.2845324642767611, 'F': 0.715467535723239}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
4,J,F,3.8804966856175094,7.334112674244725,"{'J': 0.5582536178562668, 'F': 0.44174638214373313}","{'J': 0.3380765456329735, 'F': 0.6619234543670265}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
5,J,F,4.981258854360014,9.178210117480836,"{'J': 0.596319018404908, 'F': 0.403680981595092}","{'J': 0.34854059357370615, 'F': 0.6514594064262939}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
6,J,F,6.097097543661752,10.992255452741666,"{'J': 0.5813097866077999, 'F': 0.41869021339220014}","{'J': 0.34857423795476894, 'F': 0.6514257620452311}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
7,J,F,7.189122817411418,12.760539057576487,"{'J': 0.5428641611397691, 'F': 0.4571358388602309}","{'J': 0.3174447174447175, 'F': 0.6825552825552825}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
8,J,F,8.326199826628923,14.575219394969697,"{'J': 0.5888125613346418, 'F': 0.4111874386653582}","{'J': 0.3629447852760736, 'F': 0.6370552147239263}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
9,J,F,9.45496248091877,16.290249832530655,"{'J': 0.5196078431372549, 'F': 0.4803921568627451}","{'J': 0.3241852487135506, 'F': 0.6758147512864494}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
10,J,F,10.593136302366482,18.070219525580384,"{'J': 0.5660377358490566, 'F': 0.4339622641509434}","{'J': 0.35210577864838394, 'F': 0.6478942213516161}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
