round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,J,1.5627001724562701,1.8287755604828777,"{'J': 0.7400837644740084, 'F': 0.25991623552599163}","{'J': 0.6513919684651392, 'F': 0.3486080315348608}",6.8,8.0,6.0,7.0,8.0,8.0,5.0,8.0,8.0,8.0,9.0,7.0
2,J,J,3.0309303174743465,3.5556962462968977,"{'J': 0.6406905055487053, 'F': 0.3593094944512947}","{'J': 0.5544603252833908, 'F': 0.44553967471660916}",6.4,8.0,6.0,7.0,6.0,8.0,5.0,7.0,8.0,8.0,9.0,8.0
3,J,J,4.527020123788974,5.284549843999747,"{'J': 0.6512656672401081, 'F': 0.34873433275989185}","{'J': 0.5736777367773678, 'F': 0.4263222632226322}",6.4,8.4,6.0,7.0,6.0,8.0,5.0,8.0,9.0,8.0,9.0,8.0
4,J,J,6.001332726578398,6.953290348501841,"{'J': 0.6039312039312039, 'F': 0.3960687960687961}","{'J': 0.539121903360314, 'F': 0.46087809663968604}",6.4,8.4,6.0,7.0,6.0,8.0,5.0,8.0,9.0,8.0,9.0,8.0
5,J,J,7.474909528310908,8.611044720496942,"{'J': 0.5963618485742379, 'F': 0.40363815142576204}","{'J': 0.5349693251533743, 'F': 0.46503067484662575}",6.8,8.4,6.0,7.0,8.0,8.0,5.0,8.0,9.0,8.0,9.0,8.0
6,J,J,8.91320270745059,10.269479251871052,"{'J': 0.5850540806293019, 'F': 0.41494591937069814}","{'J': 0.5116736298844925, 'F': 0.4883263701155075}",6.4,8.4,6.0,7.0,6.0,8.0,5.0,8.0,9.0,8.0,9.0,8.0
7,J,J,10.380070518924628,11.964336112342286,"{'J': 0.618860510805501, 'F': 0.381139489194499}","{'J': 0.5428641611397691, 'F': 0.4571358388602309}",6.4,8.2,6.0,7.0,6.0,8.0,5.0,8.0,9.0,8.0,9.0,7.0
8,J,J,11.863791766488688,13.683332209387434,"{'J': 0.6405711472181191, 'F': 0.35942885278188086}","{'J': 0.5621461973910903, 'F': 0.43785380260890966}",6.4,8.4,6.0,7.0,6.0,8.0,5.0,8.0,9.0,8.0,9.0,8.0
9,J,J,13.376855719715149,15.35517760990436,"{'J': 0.6189182514201037, 'F': 0.3810817485798963}","{'J': 0.5659911023232822, 'F': 0.43400889767671774}",6.4,7.0,6.0,7.0,6.0,8.0,5.0,6.0,8.0,7.0,8.0,6.0
10,J,J,14.844613873095632,17.071471202183037,"{'J': 0.6334484459792797, 'F': 0.36655155402072026}","{'J': 0.5506032996798818, 'F': 0.4493967003201182}",6.4,8.4,6.0,7.0,6.0,8.0,5.0,8.0,9.0,8.0,9.0,8.0
