round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,J,1.606784446852659,1.923074016100531,"{'J': 0.8176441596845737, 'F': 0.18235584031542632}","{'J': 0.7122143032686163, 'F': 0.28778569673138366}",6.8,5.8,6.0,7.0,8.0,8.0,5.0,6.0,5.0,6.0,8.0,4.0
2,J,J,3.076527243513925,3.7270901393057096,"{'J': 0.692591681023874, 'F': 0.307408318976126}","{'J': 0.5811672388425699, 'F': 0.4188327611574301}",6.8,6.2,6.0,7.0,8.0,8.0,5.0,6.0,5.0,6.0,8.0,6.0
3,J,J,4.480901719823671,5.558851240634231,"{'J': 0.6892988929889299, 'F': 0.3107011070110701}","{'J': 0.5468366846493379, 'F': 0.45316331535066207}",6.8,5.8,6.0,7.0,8.0,8.0,5.0,6.0,5.0,6.0,8.0,4.0
4,J,J,5.904863891280316,7.3859268977209425,"{'J': 0.6927044952100221, 'F': 0.3072955047899779}","{'J': 0.5583333333333333, 'F': 0.44166666666666665}",6.8,5.6,6.0,7.0,8.0,8.0,5.0,6.0,4.0,6.0,8.0,4.0
5,J,J,7.406903009452122,9.226756636837452,"{'J': 0.7278995321349422, 'F': 0.27210046786505787}","{'J': 0.6149693251533742, 'F': 0.3850306748466258}",6.8,5.6,6.0,7.0,8.0,8.0,5.0,6.0,4.0,6.0,8.0,4.0
6,J,J,8.916380100981746,11.030754881438824,"{'J': 0.7058245269107889, 'F': 0.2941754730892111}","{'J': 0.607650809220206, 'F': 0.392349190779794}",6.8,5.8,6.0,7.0,8.0,8.0,5.0,6.0,5.0,6.0,8.0,4.0
7,J,J,10.405450120386085,12.8642410383623,"{'J': 0.7186807777504307, 'F': 0.2813192222495693}","{'J': 0.6038753985773854, 'F': 0.3961246014226147}",6.8,6.4,6.0,7.0,8.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
8,J,J,11.904549339451956,14.67811325773792,"{'J': 0.7089478859390363, 'F': 0.2910521140609636}","{'J': 0.6040235525024534, 'F': 0.3959764474975466}",6.8,6.4,6.0,7.0,8.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
9,J,J,13.416638022173393,16.465868128975625,"{'J': 0.6958661417322834, 'F': 0.30413385826771655}","{'J': 0.6039774122268599, 'F': 0.3960225877731402}",6.4,6.4,6.0,7.0,6.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
10,J,J,14.941980909780431,18.304425186400607,"{'J': 0.7341523341523342, 'F': 0.26584766584766584}","{'J': 0.6297476108796863, 'F': 0.37025238912031366}",6.8,6.4,6.0,7.0,8.0,8.0,5.0,6.0,7.0,6.0,8.0,5.0
