round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,1.3641001995271709,1.597142066699083,"{'J': 0.5194614443084455, 'F': 0.48053855569155446}","{'J': 0.4417808219178082, 'F': 0.5582191780821918}",4.2,4.6,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,4.0
2,F,F,2.7097894837937275,3.139072375642126,"{'J': 0.4765166340508806, 'F': 0.5234833659491194}","{'J': 0.41110295915871853, 'F': 0.5888970408412815}",4.2,2.6,4.0,3.0,4.0,8.0,2.0,2.0,3.0,2.0,4.0,2.0
3,J,J,4.152604337750667,4.905425046582873,"{'J': 0.6585067319461444, 'F': 0.34149326805385555}","{'J': 0.5506607929515418, 'F': 0.44933920704845814}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
4,J,J,5.591604259035538,6.597559842936019,"{'J': 0.6077565046637211, 'F': 0.39224349533627884}","{'J': 0.5233782129742962, 'F': 0.4766217870257038}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
5,J,J,7.05088052759854,8.296143168723113,"{'J': 0.6188143067123959, 'F': 0.3811856932876041}","{'J': 0.5390452876376989, 'F': 0.4609547123623011}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
6,J,J,8.548108033584224,10.045566707192489,"{'J': 0.6653581943081452, 'F': 0.33464180569185475}","{'J': 0.5812928501469148, 'F': 0.4187071498530852}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
7,J,J,10.051972351437001,11.770584033307788,"{'J': 0.6512996566944581, 'F': 0.34870034330554195}","{'J': 0.5775819872736172, 'F': 0.4224180127263828}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
8,J,J,11.48336613061722,13.547767084793053,"{'J': 0.6619199607169163, 'F': 0.3380800392830837}","{'J': 0.5466568699485672, 'F': 0.4533431300514328}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
9,J,J,12.963341309399961,15.274168111692163,"{'J': 0.6442590775269872, 'F': 0.35574092247301276}","{'J': 0.562117128154864, 'F': 0.437882871845136}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
10,J,J,14.45508586547401,17.05728846264777,"{'J': 0.685995085995086, 'F': 0.314004914004914}","{'J': 0.5888698210345673, 'F': 0.4111301789654327}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
