round,action_A,action_B,points_A,points_B,probs_A,probs_B,qualitative_scores_A,qualitative_scores_B,T_A,C_A,CS_A,R_A,S_A,T_B,C_B,CS_B,R_B,S_B
1,J,F,1.1175326353667008,1.6969308153722733,"{'J': 0.5037980887037491, 'F': 0.4962019112962509}","{'J': 0.31066536203522505, 'F': 0.6893346379647749}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
2,F,F,2.2991321679462717,3.2456260233408845,"{'J': 0.4263299828389311, 'F': 0.5736700171610689}","{'J': 0.3039647577092511, 'F': 0.6960352422907489}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
3,J,F,3.616490689508425,5.063896247601495,"{'J': 0.6512996566944581, 'F': 0.34870034330554195}","{'J': 0.4843290891283056, 'F': 0.5156709108716944}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
4,J,F,4.9268087914357315,6.814772525391521,"{'J': 0.6040235525024534, 'F': 0.3959764474975466}","{'J': 0.45717082721488006, 'F': 0.5428291727851199}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
5,J,F,6.24829208623604,8.542919766880257,"{'J': 0.5925925925925926, 'F': 0.4074074074074074}","{'J': 0.45703794369645045, 'F': 0.5429620563035495}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
6,J,F,7.542876578447453,10.210060510465272,"{'J': 0.5429553264604811, 'F': 0.4570446735395189}","{'J': 0.4187699093359471, 'F': 0.581230090664053}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
7,J,F,8.852924230804156,11.94959283926485,"{'J': 0.5963707699852869, 'F': 0.40362923001471307}","{'J': 0.4532092111709946, 'F': 0.5467907888290053}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
8,J,F,10.112991595173217,13.697105169350259,"{'J': 0.5850306748466257, 'F': 0.41496932515337426}","{'J': 0.42254901960784313, 'F': 0.5774509803921568}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
9,J,F,11.44631722404952,15.286336264538825,"{'J': 0.5039292730844793, 'F': 0.4960707269155206}","{'J': 0.41862745098039217, 'F': 0.5813725490196079}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
10,J,F,12.779753097785218,16.887111575890962,"{'J': 0.5116621654799902, 'F': 0.48833783452000984}","{'J': 0.42254901960784313, 'F': 0.5774509803921568}",4.2,4.2,4.0,3.0,4.0,8.0,2.0,4.0,3.0,4.0,8.0,2.0
