round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,-1.0125886046344807,-0.9200983102801249,"{'J': 0.32763254336672365, 'F': 0.6723674566332764}","{'J': 0.28138739618954567, 'F': 0.7186126038104543}",5.6,5.0
2,F,F,-1.741407362460342,-1.6410069834339853,"{'J': 0.39995113608600047, 'F': 0.6000488639139995}","{'J': 0.39599609375, 'F': 0.60400390625}",1.0,3.2
3,F,F,-2.4194686487287607,-2.349640422404503,"{'J': 0.4035173424523693, 'F': 0.5964826575476306}","{'J': 0.4188034188034188, 'F': 0.5811965811965812}",4.8,3.4
4,F,F,-3.128418444592619,-3.1253021955272136,"{'J': 0.3738705738705739, 'F': 0.6261294261294261}","{'J': 0.4072265625, 'F': 0.5927734375}",4.6,1.4
5,F,F,-3.810104469868388,-3.8822018960166575,"{'J': 0.3811965811965812, 'F': 0.6188034188034188}","{'J': 0.4188034188034188, 'F': 0.5811965811965812}",1.0,1.0
6,F,F,-4.481064254294263,-4.606216862649193,"{'J': 0.3960420229660396, 'F': 0.6039579770339604}","{'J': 0.4225696140693698, 'F': 0.5774303859306302}",2.0,3.2
7,F,F,-5.06222342014673,-5.186925674324816,"{'J': 0.46116267708842207, 'F': 0.5388373229115779}","{'J': 0.4609375, 'F': 0.5390625}",5.0,3.6
8,F,F,-5.686856515988618,-5.835001993609927,"{'J': 0.43003663003663006, 'F': 0.5699633699633699}","{'J': 0.44175824175824174, 'F': 0.5582417582417583}",1.0,2.0
9,F,F,-6.2934883092953475,-6.449450103477478,"{'J': 0.44553004396678064, 'F': 0.5544699560332194}","{'J': 0.449438202247191, 'F': 0.550561797752809}",4.8,3.2
10,F,F,-6.891978477834673,-7.055313867522422,"{'J': 0.449438202247191, 'F': 0.550561797752809}","{'J': 0.453125, 'F': 0.546875}",4.4,1.0
