round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,F,-0.5155609822276489,-0.4603717270383937,"{'J': 0.5196581196581197, 'F': 0.48034188034188036}","{'J': 0.49206349206349204, 'F': 0.5079365079365079}",7.0,6.2
2,J,J,-0.8825017329495428,-0.7006103680586663,"{'J': 0.6407814407814408, 'F': 0.3592185592185592}","{'J': 0.5774303859306302, 'F': 0.4225696140693698}",7.2,6.2
3,F,J,-1.3740356671801064,-1.3013265058534558,"{'J': 0.449438202247191, 'F': 0.550561797752809}","{'J': 0.504029304029304, 'F': 0.495970695970696}",6.4,5.6
4,F,J,-1.8322759643947626,-1.9231809666822757,"{'J': 0.43785103785103785, 'F': 0.5621489621489622}","{'J': 0.5196581196581197, 'F': 0.48034188034188036}",7.0,6.0
5,F,J,-2.243977544065092,-2.47576510129766,"{'J': 0.4725274725274725, 'F': 0.5274725274725275}","{'J': 0.54296875, 'F': 0.45703125}",6.4,7.4
6,J,J,-2.6216374259007984,-2.9462210759294587,"{'J': 0.5157509157509158, 'F': 0.48424908424908425}","{'J': 0.5621489621489622, 'F': 0.43785103785103785}",6.4,7.6
7,F,F,-3.1216374259007984,-3.5551609879958974,"{'J': 0.44553004396678064, 'F': 0.5544699560332194}","{'J': 0.5, 'F': 0.5}",6.0,6.2
8,J,J,-3.554880052305293,-3.957592518894774,"{'J': 0.550561797752809, 'F': 0.449438202247191}","{'J': 0.53515625, 'F': 0.46484375}",7.0,6.8
9,J,J,-3.9862244891184795,-4.412118808577313,"{'J': 0.5235653235653236, 'F': 0.4764346764346764}","{'J': 0.53515625, 'F': 0.46484375}",5.8,5.6
10,J,J,-4.447066666883734,-4.904218617600199,"{'J': 0.504029304029304, 'F': 0.495970695970696}","{'J': 0.5196581196581197, 'F': 0.48034188034188036}",5.0,6.0
