round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,-0.6510849617076724,-0.9578004684231791,"{'J': 0.2844932844932845, 'F': 0.7155067155067155}","{'J': 0.43785103785103785, 'F': 0.5621489621489622}",1.0,3.2
2,F,J,-0.9659359631732317,-1.4578004684231791,"{'J': 0.5, 'F': 0.5}","{'J': 0.5925744992672203, 'F': 0.40742550073277967}",4.2,3.0
3,F,J,-1.4056896633079772,-2.145464538598241,"{'J': 0.4035173424523693, 'F': 0.5964826575476306}","{'J': 0.5274725274725275, 'F': 0.4725274725274725}",3.4,4.0
4,F,J,-1.7712815267992057,-2.798031414809475,"{'J': 0.41866145578895947, 'F': 0.5813385442110406}","{'J': 0.5621489621489622, 'F': 0.43785103785103785}",3.0,3.8
5,F,J,-2.176915708769604,-3.49677746781065,"{'J': 0.3961895456765999, 'F': 0.6038104543234001}","{'J': 0.5427454811919883, 'F': 0.4572545188080117}",1.0,1.0
6,F,J,-2.547031181962752,-4.2134692762464745,"{'J': 0.3849535906204201, 'F': 0.6150464093795799}","{'J': 0.5582417582417583, 'F': 0.44175824175824174}",2.8,2.0
7,F,J,-2.87664651587706,-4.898433782510443,"{'J': 0.3997557997557998, 'F': 0.6002442002442002}","{'J': 0.5774303859306302, 'F': 0.4225696140693698}",2.0,3.2
8,F,J,-3.2132099253276216,-5.604996470216268,"{'J': 0.38852258852258853, 'F': 0.6114774114774115}","{'J': 0.5735222276502199, 'F': 0.4264777723497802}",2.0,2.0
9,F,J,-3.5225056671532875,-6.239237240138684,"{'J': 0.4263376496457366, 'F': 0.5736623503542634}","{'J': 0.5888101636941119, 'F': 0.4111898363058881}",4.0,3.0
10,F,J,-3.861919085765925,-6.9041335742733,"{'J': 0.41098901098901097, 'F': 0.589010989010989}","{'J': 0.57373046875, 'F': 0.42626953125}",2.2,2.0
