round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,-0.6345447665568753,-0.5416806414346855,"{'J': 0.4804496578690127, 'F': 0.5195503421309873}","{'J': 0.4340175953079179, 'F': 0.5659824046920822}",3.6,2.8
2,F,J,-1.0841642664094948,-1.1856897811837728,"{'J': 0.42626559060895086, 'F': 0.5737344093910491}","{'J': 0.5234604105571847, 'F': 0.47653958944281527}",3.8,3.4
3,F,J,-1.5345016173620363,-1.7998183688986054,"{'J': 0.4415647921760391, 'F': 0.5584352078239608}","{'J': 0.5234604105571847, 'F': 0.47653958944281527}",3.4,4.0
4,F,J,-1.9772562527632793,-2.3984488899582894,"{'J': 0.44930368922550695, 'F': 0.550696310774493}","{'J': 0.5272416320547276, 'F': 0.47275836794527243}",3.6,3.2
5,F,J,-2.3950471075869886,-3.010670619232414,"{'J': 0.4416218856863703, 'F': 0.5583781143136297}","{'J': 0.5388373229115779, 'F': 0.46116267708842207}",4.2,2.2
6,F,J,-2.743133132668753,-3.5683828353720823,"{'J': 0.46884925482531153, 'F': 0.5311507451746885}","{'J': 0.5736623503542634, 'F': 0.4263376496457366}",3.4,1.8
7,F,J,-3.139241735917625,-4.120355992093336,"{'J': 0.4726295210166178, 'F': 0.5273704789833822}","{'J': 0.550561797752809, 'F': 0.449438202247191}",2.4,3.8
8,F,J,-3.5206741169854956,-4.649573187178157,"{'J': 0.48448570730515517, 'F': 0.5155142926948448}","{'J': 0.5583781143136297, 'F': 0.4416218856863703}",3.4,2.6
9,F,J,-3.8854792713826365,-5.1931557115571625,"{'J': 0.4766674810652333, 'F': 0.5233325189347666}","{'J': 0.566056166056166, 'F': 0.43394383394383396}",1.4,3.8
10,F,J,-4.1978654854538675,-5.714440889813724,"{'J': 0.48826979472140764, 'F': 0.5117302052785924}","{'J': 0.5927192768140728, 'F': 0.4072807231859272}",1.8,1.0
