round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,-0.614864901172961,-0.6147003496540657,"{'J': 0.4456123197262283, 'F': 0.5543876802737717}","{'J': 0.44553004396678064, 'F': 0.5544699560332194}",5.2,5.0
2,J,J,-0.985108879220979,-0.9846658559341295,"{'J': 0.5698924731182796, 'F': 0.43010752688172044}","{'J': 0.5697532372343025, 'F': 0.4302467627656975}",4.8,5.8
3,F,F,-1.6024994196971647,-1.648259411292325,"{'J': 0.4224285365257757, 'F': 0.5775714634742243}","{'J': 0.44553004396678064, 'F': 0.5544699560332194}",5.4,5.2
4,F,J,-2.078811996009741,-2.148259411292325,"{'J': 0.5, 'F': 0.5}","{'J': 0.5118437118437118, 'F': 0.48815628815628814}",3.8,5.4
5,F,F,-2.578811996009741,-2.6949244491618582,"{'J': 0.4766674810652333, 'F': 0.5233325189347666}","{'J': 0.5, 'F': 0.5}",4.8,5.2
6,F,F,-3.095179468155371,-3.257720395783849,"{'J': 0.46884925482531153, 'F': 0.5311507451746885}","{'J': 0.49206349206349204, 'F': 0.5079365079365079}",5.2,5.8
7,J,J,-3.5486652212704453,-3.7426890159890776,"{'J': 0.507696066454923, 'F': 0.49230393354507695}","{'J': 0.5234375, 'F': 0.4765625}",5.2,5.6
8,F,F,-4.089815706241155,-4.337830540588345,"{'J': 0.45334636052760136, 'F': 0.5466536394723986}","{'J': 0.48034188034188036, 'F': 0.5196581196581197}",5.6,4.6
9,F,J,-4.57357233292473,-4.884125221014469,"{'J': 0.4766674810652333, 'F': 0.5233325189347666}","{'J': 0.5079365079365079, 'F': 0.49206349206349204}",4.0,4.4
10,F,F,-5.081913474639925,-5.454527471260355,"{'J': 0.4649401417053506, 'F': 0.5350598582946494}","{'J': 0.495970695970696, 'F': 0.504029304029304}",6.2,6.6
