round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,-0.5098697586917553,-1.1085489052704876,"{'J': 0.1968734733756717, 'F': 0.8031265266243283}","{'J': 0.49621304666503785, 'F': 0.5037869533349622}",2.6,2.0
2,F,J,-0.9436962953768311,-1.7289748566028644,"{'J': 0.43785103785103785, 'F': 0.5621489621489622}","{'J': 0.5311507451746885, 'F': 0.46884925482531153}",1.2,1.0
3,J,F,-1.4516613818417954,-2.205670975859453,"{'J': 0.5116051795748839, 'F': 0.48839482042511606}","{'J': 0.495970695970696, 'F': 0.504029304029304}",1.4,1.0
4,F,F,-1.9765464842549876,-2.807992250090839,"{'J': 0.449438202247191, 'F': 0.550561797752809}","{'J': 0.48815628815628814, 'F': 0.5118437118437118}",2.8,1.0
5,F,J,-2.4130768409615597,-3.338051192187101,"{'J': 0.48448570730515517, 'F': 0.5155142926948448}","{'J': 0.53125, 'F': 0.46875}",1.0,2.6
6,J,J,-2.8787195363478446,-3.5907512746307733,"{'J': 0.6261294261294261, 'F': 0.3738705738705739}","{'J': 0.5196581196581197, 'F': 0.48034188034188036}",2.0,1.6
7,J,F,-3.4322048884908187,-3.599660786987186,"{'J': 0.7372280615986312, 'F': 0.26277193840136887}","{'J': 0.4649401417053506, 'F': 0.5350598582946494}",2.0,2.0
8,J,F,-3.9322048884908187,-3.959875840750627,"{'J': 0.5698924731182796, 'F': 0.43010752688172044}","{'J': 0.5, 'F': 0.5}",2.0,1.8
9,J,J,-4.387175920236306,-4.3913921937763485,"{'J': 0.5350598582946494, 'F': 0.4649401417053506}","{'J': 0.5233325189347666, 'F': 0.4766674810652333}",2.0,1.4
10,F,J,-4.8554316485457845,-4.906541886497505,"{'J': 0.49230393354507695, 'F': 0.507696066454923}","{'J': 0.5157509157509158, 'F': 0.48424908424908425}",2.0,2.6
