round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,-0.7868454771587765,-0.6060931566897976,"{'J': 0.45334636052760136, 'F': 0.5466536394723986}","{'J': 0.3629702002931119, 'F': 0.6370297997068881}",4.2,3.0
2,F,F,-1.2868454771587765,-1.2765865616726995,"{'J': 0.4147532975085491, 'F': 0.5852467024914509}","{'J': 0.5, 'F': 0.5}",4.8,4.8
3,F,F,-1.8459811787953178,-1.9437118517313219,"{'J': 0.41866145578895947, 'F': 0.5813385442110406}","{'J': 0.47265625, 'F': 0.52734375}",4.6,5.8
4,F,J,-2.314483162922302,-2.459336851731322,"{'J': 0.49206349206349204, 'F': 0.5079365079365079}","{'J': 0.515625, 'F': 0.484375}",4.2,4.6
5,F,F,-2.8316134284900674,-3.15351610997308,"{'J': 0.40366300366300367, 'F': 0.5963369963369963}","{'J': 0.4921875, 'F': 0.5078125}",3.6,5.4
6,F,J,-3.2596529792713174,-3.69874316075433,"{'J': 0.4765625, 'F': 0.5234375}","{'J': 0.53515625, 'F': 0.46484375}",4.6,5.8
7,F,J,-3.6494228142780845,-4.22114033151496,"{'J': 0.48815628815628814, 'F': 0.5118437118437118}","{'J': 0.5544699560332194, 'F': 0.44553004396678064}",3.8,4.6
8,F,J,-4.055010430808544,-4.74372265067764,"{'J': 0.48815628815628814, 'F': 0.5118437118437118}","{'J': 0.5466536394723986, 'F': 0.45334636052760136}",5.4,4.2
9,F,J,-4.453084267084627,-5.258793098332357,"{'J': 0.49206349206349204, 'F': 0.5079365079365079}","{'J': 0.550561797752809, 'F': 0.449438202247191}",4.2,5.6
10,F,J,-4.826342879317598,-5.795665874179492,"{'J': 0.48034188034188036, 'F': 0.5196581196581197}","{'J': 0.5621489621489622, 'F': 0.43785103785103785}",4.4,4.6
