round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,-1.5365978091085153,-1.3473810534555297,"{'J': 0.1968734733756717, 'F': 0.8031265266243283}","{'J': 0.10226509554917883, 'F': 0.8977349044508212}",3.8,3.8
2,J,J,-1.5763391061415994,-1.8415567506840695,"{'J': 0.5037869533349622, 'F': 0.49621304666503785}","{'J': 0.73100415343269, 'F': 0.26899584656731}",3.6,2.6
3,F,J,-1.913331005154108,-2.4350841981940126,"{'J': 0.44930368922550695, 'F': 0.550696310774493}","{'J': 0.5775714634742243, 'F': 0.4224285365257757}",2.8,3.2
4,F,J,-2.2263079158838277,-3.0272066824513284,"{'J': 0.449438202247191, 'F': 0.550561797752809}","{'J': 0.589010989010989, 'F': 0.41098901098901097}",3.2,2.8
5,F,J,-2.486872440264624,-3.5407701773488083,"{'J': 0.49230393354507695, 'F': 0.507696066454923}","{'J': 0.6188034188034188, 'F': 0.3811965811965812}",3.6,3.0
6,J,J,-2.702188340778375,-3.9032990993305883,"{'J': 0.5813385442110406, 'F': 0.41866145578895947}","{'J': 0.654945054945055, 'F': 0.34505494505494505}",4.6,3.6
7,F,J,-3.1192079531104873,-4.5227416359606245,"{'J': 0.43785103785103785, 'F': 0.5621489621489622}","{'J': 0.5390625, 'F': 0.4609375}",4.6,4.6
8,J,J,-3.397151482922149,-5.015581380668501,"{'J': 0.504029304029304, 'F': 0.495970695970696}","{'J': 0.6114774114774115, 'F': 0.38852258852258853}",3.4,3.4
9,F,J,-3.7822776186351885,-5.618587340514418,"{'J': 0.44553004396678064, 'F': 0.5544699560332194}","{'J': 0.5544699560332194, 'F': 0.44553004396678064}",3.0,3.8
10,F,J,-4.104255640613211,-6.118587340514418,"{'J': 0.5, 'F': 0.5}","{'J': 0.589010989010989, 'F': 0.41098901098901097}",3.0,3.6
