round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,F,-0.7643523712893523,-0.11689676008190908,"{'J': 0.6653639472398633, 'F': 0.3346360527601368}","{'J': 0.34163614163614164, 'F': 0.6583638583638584}",1.0,1.0
2,F,F,-1.8891724858203331,-1.7100103773154545,"{'J': 0.050346533142002256, 'F': 0.9496534668579978}","{'J': 0.2844932844932845, 'F': 0.7155067155067155}",2.0,1.8
3,J,F,-2.716017078212235,-2.1826437092785103,"{'J': 0.5117416829745597, 'F': 0.4882583170254403}","{'J': 0.3346360527601368, 'F': 0.6653639472398633}",2.0,1.8
4,F,F,-3.502899158272905,-2.789040585234469,"{'J': 0.45321280234546785, 'F': 0.5467871976545321}","{'J': 0.3629702002931119, 'F': 0.6370297997068881}",1.0,1.8
5,J,F,-4.15910876835498,-3.0221756885870166,"{'J': 0.6225262643537748, 'F': 0.3774737356462253}","{'J': 0.41098901098901097, 'F': 0.589010989010989}",1.8,1.0
6,F,F,-4.911794865938711,-3.5921107478125753,"{'J': 0.46884925482531153, 'F': 0.5311507451746885}","{'J': 0.3774737356462253, 'F': 0.6225262643537748}",2.0,1.8
7,J,F,-5.587622899813077,-3.8973531392034557,"{'J': 0.5888101636941119, 'F': 0.4111898363058881}","{'J': 0.4035173424523693, 'F': 0.5964826575476306}",1.8,1.4
8,F,F,-6.319161091095728,-4.483768041439795,"{'J': 0.46112469437652814, 'F': 0.5388753056234719}","{'J': 0.3885630498533724, 'F': 0.6114369501466276}",5.0,1.0
9,J,F,-6.9493274879369356,-4.834501223885658,"{'J': 0.5697532372343025, 'F': 0.4302467627656975}","{'J': 0.43003663003663006, 'F': 0.5699633699633699}",2.0,1.8
10,F,F,-7.804415657685901,-5.558356834897145,"{'J': 0.403671970624235, 'F': 0.596328029375765}","{'J': 0.33805569125549584, 'F': 0.6619443087445042}",1.0,2.0
