round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,-0.5,-0.7521994134897361,"{'J': 0.37390029325513197, 'F': 0.626099706744868}","{'J': 0.5, 'F': 0.5}",3.4,2.6
2,J,J,-0.7886428461936286,-0.9691530556840924,"{'J': 0.6619443087445042, 'F': 0.33805569125549584}","{'J': 0.626099706744868, 'F': 0.37390029325513197}",3.0,4.0
3,F,J,-1.2187077869680696,-1.70657201551546,"{'J': 0.3774737356462253, 'F': 0.6225262643537748}","{'J': 0.5311507451746885, 'F': 0.46884925482531153}",3.2,3.0
4,F,F,-1.7187077869680696,-2.4141929241622604,"{'J': 0.3961895456765999, 'F': 0.6038104543234001}","{'J': 0.5, 'F': 0.5}",3.2,1.8
5,F,J,-2.138646687377193,-2.9665530315100597,"{'J': 0.47275836794527243, 'F': 0.5272416320547276}","{'J': 0.5389689714146103, 'F': 0.4610310285853897}",1.8,3.8
6,F,J,-2.557671583081747,-3.541453812873055,"{'J': 0.4610310285853897, 'F': 0.5389689714146103}","{'J': 0.5389689714146103, 'F': 0.4610310285853897}",3.0,3.4
7,F,J,-2.9840064875637755,-4.13903202945,"{'J': 0.449438202247191, 'F': 0.550561797752809}","{'J': 0.5350598582946494, 'F': 0.4649401417053506}",3.2,3.6
8,F,J,-3.3631568021058267,-4.705058289208609,"{'J': 0.4649401417053506, 'F': 0.5350598582946494}","{'J': 0.5583781143136297, 'F': 0.4416218856863703}",3.2,3.0
9,F,J,-3.719831968609733,-5.255980888147885,"{'J': 0.4726295210166178, 'F': 0.5273704789833822}","{'J': 0.5697532372343025, 'F': 0.4302467627656975}",3.0,1.6
10,F,J,-4.170628927580588,-5.862218245535817,"{'J': 0.4456123197262283, 'F': 0.5543876802737717}","{'J': 0.5233325189347666, 'F': 0.4766674810652333}",2.4,3.6
