round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,J,-0.04233245558058241,-1.0914639206155647,"{'J': 0.1442178532177311, 'F': 0.8557821467822689}","{'J': 0.6687835857352222, 'F': 0.3312164142647777}",1.8,3.0
2,F,F,-0.6772814831041092,-1.9269787721538651,"{'J': 0.34147532975085493, 'F': 0.6585246702491451}","{'J': 0.44175824175824174, 'F': 0.5582417582417583}",3.2,2.6
3,F,F,-1.306175453065573,-2.6470324675559906,"{'J': 0.3960420229660396, 'F': 0.6039579770339604}","{'J': 0.4416218856863703, 'F': 0.5583781143136297}",3.4,3.4
4,J,J,-1.736678942254432,-3.124638097595082,"{'J': 0.5116051795748839, 'F': 0.48839482042511606}","{'J': 0.53515625, 'F': 0.46484375}",3.8,4.0
5,F,F,-2.4344506597623488,-3.976090862384437,"{'J': 0.33805569125549584, 'F': 0.6619443087445042}","{'J': 0.4148962148962149, 'F': 0.5851037851037851}",3.0,1.4
6,F,F,-3.0449357214860004,-4.670601327136911,"{'J': 0.40742550073277967, 'F': 0.5925744992672203}","{'J': 0.449438202247191, 'F': 0.550561797752809}",2.8,4.0
7,F,F,-3.5534951636718164,-5.295400085562043,"{'J': 0.43785103785103785, 'F': 0.5621489621489622}","{'J': 0.495970695970696, 'F': 0.504029304029304}",3.2,4.6
8,F,J,-4.037440905430058,-5.849915882265339,"{'J': 0.4725274725274725, 'F': 0.5274725274725275}","{'J': 0.5078125, 'F': 0.4921875}",1.8,2.4
9,F,F,-4.623981422039731,-6.573768624082633,"{'J': 0.39228138739618956, 'F': 0.6077186126038104}","{'J': 0.4609375, 'F': 0.5390625}",3.8,3.2
10,F,F,-5.140594971872626,-7.16781643698731,"{'J': 0.45334636052760136, 'F': 0.5466536394723986}","{'J': 0.49206349206349204, 'F': 0.5079365079365079}",1.8,3.4
