round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,J,-0.27364090227085913,-0.590470749027466,"{'J': 0.44930368922550695, 'F': 0.550696310774493}","{'J': 0.6077186126038104, 'F': 0.39228138739618956}",4.0,3.2
2,F,F,-1.0349026552277758,-1.7574971547446387,"{'J': 0.1968734733756717, 'F': 0.8031265266243283}","{'J': 0.3997557997557998, 'F': 0.6002442002442002}",3.8,4.0
3,F,F,-1.8493155225211981,-2.892201409107501,"{'J': 0.2172957127152803, 'F': 0.7827042872847196}","{'J': 0.37744140625, 'F': 0.62255859375}",4.0,4.6
4,F,F,-2.5731635115873304,-3.8489311839050124,"{'J': 0.29098460786709013, 'F': 0.7090153921329099}","{'J': 0.40742550073277967, 'F': 0.5925744992672203}",4.2,4.4
5,F,F,-3.2395785816174465,-4.754022347423142,"{'J': 0.31069858329262334, 'F': 0.6893014167073767}","{'J': 0.43003663003663006, 'F': 0.5699633699633699}",4.0,1.0
6,F,F,-3.8570785678949804,-5.594287355684067,"{'J': 0.33805569125549584, 'F': 0.6619443087445042}","{'J': 0.449438202247191, 'F': 0.550561797752809}",3.4,4.8
7,F,F,-4.532958332871165,-6.508148293565723,"{'J': 0.3072789447972643, 'F': 0.6927210552027357}","{'J': 0.42626953125, 'F': 0.57373046875}",3.4,4.8
8,F,F,-5.17411841040891,-7.45058292674203,"{'J': 0.29098460786709013, 'F': 0.7090153921329099}","{'J': 0.4416218856863703, 'F': 0.5583781143136297}",3.2,4.4
9,F,F,-5.810999613210744,-8.315442814183156,"{'J': 0.32763254336672365, 'F': 0.6723674566332764}","{'J': 0.4416218856863703, 'F': 0.5583781143136297}",3.4,3.6
10,F,F,-6.418763591776998,-9.139772436580762,"{'J': 0.34506353861192574, 'F': 0.6549364613880743}","{'J': 0.45334636052760136, 'F': 0.5466536394723986}",3.6,5.2
