round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,-0.8576231183328695,-0.6364820364466817,"{'J': 0.4416218856863703, 'F': 0.5583781143136297}","{'J': 0.3310513447432763, 'F': 0.6689486552567238}",2.6,4.0
2,F,F,-1.3811260702905972,-1.1599849884044093,"{'J': 0.4883834678405478, 'F': 0.5116165321594522}","{'J': 0.4883834678405478, 'F': 0.5116165321594522}",3.2,3.4
3,F,F,-1.952332888257419,-1.6842709852568616,"{'J': 0.48826979472140764, 'F': 0.5117302052785924}","{'J': 0.46480938416422285, 'F': 0.5351906158357771}",3.2,2.4
4,F,F,-2.5235404626535636,-2.2163874284533973,"{'J': 0.48448570730515517, 'F': 0.5155142926948448}","{'J': 0.4649401417053506, 'F': 0.5350598582946494}",3.2,3.4
5,F,F,-3.1705421501046893,-2.824585971483401,"{'J': 0.449438202247191, 'F': 0.550561797752809}","{'J': 0.43003663003663006, 'F': 0.5699633699633699}",2.2,1.8
6,F,F,-3.783727338490355,-3.406769190631849,"{'J': 0.4610310285853897, 'F': 0.5389689714146103}","{'J': 0.44553004396678064, 'F': 0.5544699560332194}",3.8,2.6
7,F,F,-4.410719506777006,-3.948035625360032,"{'J': 0.4805765941851942, 'F': 0.5194234058148057}","{'J': 0.43771372740595993, 'F': 0.5622862725940401}",3.0,1.0
8,J,F,-4.980299577367633,-4.432103846451515,"{'J': 0.507696066454923, 'F': 0.49230393354507695}","{'J': 0.4649401417053506, 'F': 0.5350598582946494}",3.6,3.8
9,F,F,-5.66724263915763,-5.141518818353871,"{'J': 0.4035173424523693, 'F': 0.5964826575476306}","{'J': 0.4147532975085491, 'F': 0.5852467024914509}",1.6,2.0
10,F,F,-6.264463532402632,-5.72310325911903,"{'J': 0.4610310285853897, 'F': 0.5389689714146103}","{'J': 0.45321280234546785, 'F': 0.5467871976545321}",3.6,2.2
