round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,J,-0.4133800737611192,0.06857505518961307,"{'J': 0.8031265266243283, 'F': 0.1968734733756717}","{'J': 0.5621489621489622, 'F': 0.43785103785103785}",6.4,6.2
2,J,F,-0.9355396856193099,-0.32110060190085155,"{'J': 0.5545232273838631, 'F': 0.44547677261613694}","{'J': 0.48828125, 'F': 0.51171875}",5.4,6.8
3,J,F,-1.5705423173961353,-0.7457952620793827,"{'J': 0.5351906158357771, 'F': 0.46480938416422285}","{'J': 0.43003663003663006, 'F': 0.5699633699633699}",4.8,6.0
4,F,F,-2.2672556761146736,-1.2883901173322712,"{'J': 0.4805765941851942, 'F': 0.5194234058148057}","{'J': 0.4035173424523693, 'F': 0.5964826575476306}",4.8,4.8
5,J,F,-2.79536553578161,-1.5696473755144864,"{'J': 0.6076753849914447, 'F': 0.39232461500855537}","{'J': 0.48424908424908425, 'F': 0.5157509157509158}",5.8,5.4
6,J,F,-3.369540395332172,-1.9645736395594302,"{'J': 0.550561797752809, 'F': 0.449438202247191}","{'J': 0.4609375, 'F': 0.5390625}",4.0,5.4
7,J,F,-3.967513915483046,-2.3991220738553096,"{'J': 0.5311507451746885, 'F': 0.46884925482531153}","{'J': 0.449438202247191, 'F': 0.550561797752809}",5.0,6.2
8,J,F,-4.596543734104851,-2.849374522495249,"{'J': 0.5233325189347666, 'F': 0.4766674810652333}","{'J': 0.43394383394383396, 'F': 0.566056166056166}",5.6,5.2
9,J,F,-5.216969685437228,-3.2832010591803247,"{'J': 0.5311507451746885, 'F': 0.46884925482531153}","{'J': 0.43785103785103785, 'F': 0.5621489621489622}",4.4,5.4
10,J,F,-5.798472183283994,-3.685905315698317,"{'J': 0.5466536394723986, 'F': 0.45334636052760136}","{'J': 0.4572545188080117, 'F': 0.5427454811919883}",4.4,6.2
