round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,J,-0.3704537393274261,-0.4637192598101467,"{'J': 0.5194234058148057, 'F': 0.4805765941851942}","{'J': 0.566056166056166, 'F': 0.43394383394383396}",5.0,3.2
2,F,J,-0.6593780593216044,-1.4030660987173178,"{'J': 0.2598925256472887, 'F': 0.7401074743527113}","{'J': 0.5851037851037851, 'F': 0.4148962148962149}",3.6,2.2
3,F,F,-1.193166763255245,-2.083734330653253,"{'J': 0.41104594330400784, 'F': 0.5889540566959922}","{'J': 0.48448570730515517, 'F': 0.5155142926948448}",4.6,3.2
4,J,J,-1.6246831162809663,-2.5387053623987397,"{'J': 0.5233325189347666, 'F': 0.4766674810652333}","{'J': 0.5350598582946494, 'F': 0.4649401417053506}",5.0,3.2
5,F,F,-2.1649167024954954,-3.086287747166563,"{'J': 0.4766674810652333, 'F': 0.5233325189347666}","{'J': 0.48034188034188036, 'F': 0.5196581196581197}",3.4444444444444446,3.6
6,J,J,-2.540935563751408,-3.379237954623306,"{'J': 0.6112875641338871, 'F': 0.38871243586611287}","{'J': 0.5697532372343025, 'F': 0.4302467627656975}",5.4,3.4
7,J,F,-3.0640551688087037,-3.871327063678439,"{'J': 0.5039100684261975, 'F': 0.49608993157380255}","{'J': 0.48839482042511606, 'F': 0.5116051795748839}",2.2,3.0
8,F,J,-3.5563933655917914,-4.394449526281219,"{'J': 0.48839482042511606, 'F': 0.5116051795748839}","{'J': 0.5037869533349622, 'F': 0.49621304666503785}",4.8,3.6
9,J,J,-4.048396777116337,-4.879119412954527,"{'J': 0.507696066454923, 'F': 0.49230393354507695}","{'J': 0.504029304029304, 'F': 0.495970695970696}",5.0,3.2
10,F,F,-4.611177743875683,-5.3949910222743425,"{'J': 0.49230393354507695, 'F': 0.507696066454923}","{'J': 0.46884925482531153, 'F': 0.5311507451746885}",4.2,3.6
