round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,J,0.012072394502463613,-0.8558851117955983,"{'J': 0.27503663898387887, 'F': 0.7249633610161211}","{'J': 0.7090153921329099, 'F': 0.29098460786709013}",4.2,4.6
2,J,J,-0.07724512913586072,-0.9399164145658241,"{'J': 0.793141457440294, 'F': 0.20685854255970607}","{'J': 0.7904983470062447, 'F': 0.20950165299375537}",4.6,4.6
3,F,F,-0.6936433646625751,-1.7502444901451764,"{'J': 0.3523246439129266, 'F': 0.6476753560870734}","{'J': 0.44928956393924546, 'F': 0.5507104360607545}",4.2,5.2
4,J,J,-0.942324006060473,-2.149301615550103,"{'J': 0.5582428430404739, 'F': 0.44175715695952616}","{'J': 0.6334310850439883, 'F': 0.36656891495601174}",5.2,4.6
5,F,J,-1.238890745984301,-2.677513719414441,"{'J': 0.48432405317281163, 'F': 0.5156759468271883}","{'J': 0.6001467351430667, 'F': 0.39985326485693323}",5.6,6.2
6,F,J,-1.5369992274687325,-3.262117540536352,"{'J': 0.45318352059925093, 'F': 0.5468164794007491}","{'J': 0.5964311904179908, 'F': 0.4035688095820093}",5.0,5.2
7,F,J,-1.8912283982583624,-3.8417758293416826,"{'J': 0.45717791411042946, 'F': 0.5428220858895706}","{'J': 0.5698924731182796, 'F': 0.43010752688172044}",4.4,5.6
8,F,J,-2.1704631117006503,-4.453375731948972,"{'J': 0.43772938585759724, 'F': 0.5622706141424028}","{'J': 0.6039119804400978, 'F': 0.3960880195599022}",4.8,4.8
9,F,J,-2.482598494747738,-5.059728751810983,"{'J': 0.44164423782725715, 'F': 0.5583557621727429}","{'J': 0.5887530562347189, 'F': 0.41124694376528115}",5.4,5.0
10,F,J,-2.816752490073233,-5.688674653837898,"{'J': 0.4301101591187271, 'F': 0.5698898408812729}","{'J': 0.5775061124694376, 'F': 0.42249388753056233}",5.0,4.2
