round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,J,-0.4041674688313516,-0.16250688827219514,"{'J': 0.679208404593208, 'F': 0.3207915954067921}","{'J': 0.5583781143136297, 'F': 0.4416218856863703}",4.6,5.6
2,F,F,-0.9624674154125481,-0.7982316669657238,"{'J': 0.43394383394383396, 'F': 0.566056166056166}","{'J': 0.47265625, 'F': 0.52734375}",3.4,5.2
3,J,J,-1.316221912170708,-1.0406308523685721,"{'J': 0.6407814407814408, 'F': 0.3592185592185592}","{'J': 0.5851037851037851, 'F': 0.4148962148962149}",4.8,4.8
4,F,F,-1.9447976354215655,-1.7603439677827133,"{'J': 0.3961895456765999, 'F': 0.6038104543234001}","{'J': 0.44175824175824174, 'F': 0.5582417582417583}",4.6,3.8
5,J,J,-2.3051405891711125,-1.8676954685408074,"{'J': 0.7155067155067155, 'F': 0.2844932844932845}","{'J': 0.589010989010989, 'F': 0.41098901098901097}",3.4,6.0
6,F,F,-2.852204462797486,-2.375942950225789,"{'J': 0.495970695970696, 'F': 0.504029304029304}","{'J': 0.4765625, 'F': 0.5234375}",4.6,5.2
7,J,J,-3.263887030421201,-2.5179625965011896,"{'J': 0.6893014167073767, 'F': 0.31069858329262334}","{'J': 0.5544699560332194, 'F': 0.44553004396678064}",4.4,6.0
8,F,F,-3.849824530421201,-3.0179625965011896,"{'J': 0.5, 'F': 0.5}","{'J': 0.45703125, 'F': 0.54296875}",4.8,4.8
9,J,J,-4.302230108706497,-3.2656516689242476,"{'J': 0.6297020029311187, 'F': 0.3702979970688813}","{'J': 0.52734375, 'F': 0.47265625}",4.0,3.2
10,J,F,-4.8720014790338855,-3.7497184063417897,"{'J': 0.507696066454923, 'F': 0.49230393354507695}","{'J': 0.46484375, 'F': 0.53515625}",3.4,5.6
