round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,-0.6703544161508246,-0.7155913721175631,"{'J': 0.39995113608600047, 'F': 0.6000488639139995}","{'J': 0.4225696140693698, 'F': 0.5774303859306302}",4.8,4.4
2,F,J,-1.1104095208040237,-1.4106181413686176,"{'J': 0.3997557997557998, 'F': 0.6002442002442002}","{'J': 0.5272416320547276, 'F': 0.47275836794527243}",4.8,3.8
3,F,F,-1.635595169371055,-2.0828010009934514,"{'J': 0.4148962148962149, 'F': 0.5851037851037851}","{'J': 0.48839482042511606, 'F': 0.5116051795748839}",4.6,4.4
4,F,J,-2.0393812991569047,-2.6421959000734754,"{'J': 0.46884925482531153, 'F': 0.5311507451746885}","{'J': 0.5466536394723986, 'F': 0.45334636052760136}",4.8,4.6
5,F,J,-2.440344207101659,-3.2534894319545535,"{'J': 0.4416218856863703, 'F': 0.5583781143136297}","{'J': 0.5467871976545321, 'F': 0.45321280234546785}",5.6,3.8
6,F,J,-2.9237602554003077,-3.9071583850243092,"{'J': 0.4225696140693698, 'F': 0.5774303859306302}","{'J': 0.507696066454923, 'F': 0.49230393354507695}",5.4,5.2
7,F,J,-3.4152312009992456,-4.523444167309115,"{'J': 0.4416218856863703, 'F': 0.5583781143136297}","{'J': 0.504029304029304, 'F': 0.495970695970696}",5.0,5.2
8,F,J,-3.8980670971228797,-5.184830167727846,"{'J': 0.41866145578895947, 'F': 0.5813385442110406}","{'J': 0.5079365079365079, 'F': 0.49206349206349204}",5.2,4.4
9,F,J,-4.381776400518492,-5.8006878326605635,"{'J': 0.4416218856863703, 'F': 0.5583781143136297}","{'J': 0.507696066454923, 'F': 0.49230393354507695}",4.0,4.6
10,F,J,-4.833110455210379,-6.384443094291127,"{'J': 0.4571219154654288, 'F': 0.5428780845345712}","{'J': 0.5233325189347666, 'F': 0.4766674810652333}",5.0,3.4
