round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,-0.691135495337792,-0.6604382180243407,"{'J': 0.4263376496457366, 'F': 0.5736623503542634}","{'J': 0.41098901098901097, 'F': 0.589010989010989}",6.0,6.4
2,F,F,-1.494474608593857,-1.6165013808290767,"{'J': 0.2975085490962384, 'F': 0.7024914509037616}","{'J': 0.3738705738705739, 'F': 0.6261294261294261}",5.4,3.6
3,F,F,-2.101235283085436,-2.4183223228079207,"{'J': 0.35581622678396874, 'F': 0.6441837732160313}","{'J': 0.45334636052760136, 'F': 0.5466536394723986}",7.0,5.4
4,F,J,-2.5927692173159995,-3.0190384606027103,"{'J': 0.449438202247191, 'F': 0.550561797752809}","{'J': 0.504029304029304, 'F': 0.495970695970696}",6.4,6.6
5,F,F,-3.26431137666891,-3.7511570733019814,"{'J': 0.39228138739618956, 'F': 0.6077186126038104}","{'J': 0.4225696140693698, 'F': 0.5774303859306302}",6.2,4.625
6,F,F,-3.76431137666891,-4.266797347006771,"{'J': 0.4921798631476051, 'F': 0.5078201368523949}","{'J': 0.5, 'F': 0.5}",6.2,5.4
7,J,J,-4.202781019962337,-4.7367384049105095,"{'J': 0.5155142926948448, 'F': 0.48448570730515517}","{'J': 0.53125, 'F': 0.46875}",5.4,6.2
8,F,F,-4.86668052106887,-5.476131791471865,"{'J': 0.38852258852258853, 'F': 0.6114774114774115}","{'J': 0.42626953125, 'F': 0.57373046875}",6.8,5.2
9,F,F,-5.408323340055439,-6.110824442570766,"{'J': 0.43394383394383396, 'F': 0.566056166056166}","{'J': 0.48046875, 'F': 0.51953125}",6.2,5.111111111111111
10,F,J,-5.891831769080604,-6.688143830298167,"{'J': 0.4610310285853897, 'F': 0.5389689714146103}","{'J': 0.5079365079365079, 'F': 0.49206349206349204}",6.0,6.4
