round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,-0.6554662880757718,-0.5084256530669062,"{'J': 0.49608993157380255, 'F': 0.5039100684261975}","{'J': 0.4225696140693698, 'F': 0.5774303859306302}",5.6,6.6
2,J,J,-0.9373751379684621,-0.4200365058907153,"{'J': 0.8539325842696629, 'F': 0.14606741573033707}","{'J': 0.6687835857352222, 'F': 0.3312164142647777}",5.6,6.2
3,J,J,-1.3318778514564444,-0.7384330671699756,"{'J': 0.5964311904179908, 'F': 0.4035688095820093}","{'J': 0.5583781143136297, 'F': 0.4416218856863703}",5.6,5.8
4,F,F,-1.862906436846134,-1.2384330671699755,"{'J': 0.5, 'F': 0.5}","{'J': 0.48448570730515517, 'F': 0.5155142926948448}",6.2,3.6
5,J,J,-2.286384096296903,-1.5323161257069975,"{'J': 0.6076753849914447, 'F': 0.39232461500855537}","{'J': 0.5428780845345712, 'F': 0.4571219154654288}",5.2,6.0
6,J,F,-2.793633248356377,-1.9462352020274052,"{'J': 0.5428780845345712, 'F': 0.4571219154654288}","{'J': 0.49621304666503785, 'F': 0.5037869533349622}",6.6,6.0
7,J,F,-3.308664275508807,-2.3989532751556197,"{'J': 0.5234604105571847, 'F': 0.47653958944281527}","{'J': 0.49230393354507695, 'F': 0.507696066454923}",5.2,4.4
8,J,F,-3.8625084397460108,-2.8748537647261836,"{'J': 0.5117302052785924, 'F': 0.48826979472140764}","{'J': 0.47275836794527243, 'F': 0.5272416320547276}",5.6,5.6
9,J,F,-4.401046641896776,-3.3586566194370215,"{'J': 0.5079442679051577, 'F': 0.4920557320948423}","{'J': 0.4805765941851942, 'F': 0.5194234058148057}",6.6,5.8
10,J,F,-4.916256296574862,-3.8347635569960223,"{'J': 0.5118552921046199, 'F': 0.4881447078953801}","{'J': 0.49230393354507695, 'F': 0.507696066454923}",5.4,5.8
