round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,-0.7312486520788443,-0.5866114666402907,"{'J': 0.4610310285853897, 'F': 0.5389689714146103}","{'J': 0.38871243586611287, 'F': 0.6112875641338871}",1.8,3.2
2,F,F,-1.25713189121872,-1.3196021950411565,"{'J': 0.384841075794621, 'F': 0.615158924205379}","{'J': 0.48839482042511606, 'F': 0.5116051795748839}",3.4,4.0
3,F,F,-1.8196657867518284,-2.123179592536675,"{'J': 0.35223661696406744, 'F': 0.6477633830359325}","{'J': 0.47275836794527243, 'F': 0.5272416320547276}",4.0,3.8
4,F,J,-2.3030216801587926,-2.784604707275567,"{'J': 0.41866145578895947, 'F': 0.5813385442110406}","{'J': 0.507696066454923, 'F': 0.49230393354507695}",4.4,3.6
5,F,F,-2.828543230204036,-3.4412996054946468,"{'J': 0.4225696140693698, 'F': 0.5774303859306302}","{'J': 0.48815628815628814, 'F': 0.5118437118437118}",3.2,4.2
6,F,F,-3.3522306538914597,-3.9412996054946468,"{'J': 0.5, 'F': 0.5}","{'J': 0.48815628815628814, 'F': 0.5118437118437118}",2.4,4.0
7,F,F,-3.8522306538914597,-4.448873512164571,"{'J': 0.49621304666503785, 'F': 0.5037869533349622}","{'J': 0.5, 'F': 0.5}",3.8,3.4
8,F,J,-4.321084564696849,-4.956329915029575,"{'J': 0.49621304666503785, 'F': 0.5037869533349622}","{'J': 0.5155142926948448, 'F': 0.48448570730515517}",2.6,3.8
9,F,F,-4.829425706412044,-5.526732165275461,"{'J': 0.4649401417053506, 'F': 0.5350598582946494}","{'J': 0.495970695970696, 'F': 0.504029304029304}",3.4,4.0
10,F,J,-5.321792570755454,-6.042313209993584,"{'J': 0.4921798631476051, 'F': 0.5078201368523949}","{'J': 0.5037869533349622, 'F': 0.49621304666503785}",3.4,3.8
