round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,F,-0.8193486762837381,-0.32728069929159265,"{'J': 0.5736623503542634, 'F': 0.4263376496457366}","{'J': 0.3276283618581907, 'F': 0.6723716381418093}",6.0,6.4
2,F,F,-1.7720194487347303,-1.1979001896913029,"{'J': 0.34505494505494505, 'F': 0.654945054945055}","{'J': 0.304029304029304, 'F': 0.6959706959706959}",4.4,6.8
3,F,F,-2.5281862652348144,-1.8026258728254856,"{'J': 0.45334636052760136, 'F': 0.5466536394723986}","{'J': 0.3776257938446507, 'F': 0.6223742061553493}",4.4,6.4
4,F,F,-3.229399975577186,-2.396365230456573,"{'J': 0.4572545188080117, 'F': 0.5427454811919883}","{'J': 0.4035173424523693, 'F': 0.5964826575476306}",5.6,6.0
5,F,F,-3.910898945357406,-2.9389047222148146,"{'J': 0.48046875, 'F': 0.51953125}","{'J': 0.41098901098901097, 'F': 0.589010989010989}",6.0,5.6
6,F,F,-4.698815490808958,-3.553885263758208,"{'J': 0.449438202247191, 'F': 0.550561797752809}","{'J': 0.3629702002931119, 'F': 0.6370297997068881}",5.0,6.0
7,F,F,-5.420679043922511,-4.123108401731346,"{'J': 0.46875, 'F': 0.53125}","{'J': 0.3924297924297924, 'F': 0.6075702075702075}",4.6,4.8
8,F,F,-6.218309538428005,-4.755972412720357,"{'J': 0.44175824175824174, 'F': 0.5582417582417583}","{'J': 0.359375, 'F': 0.640625}",4.6,6.4
9,F,F,-6.9258463592460755,-5.333333333050028,"{'J': 0.46484375, 'F': 0.53515625}","{'J': 0.3997557997557998, 'F': 0.6002442002442002}",4.6,4.0
10,F,F,-7.624088069675973,-5.8932972283846645,"{'J': 0.47265625, 'F': 0.52734375}","{'J': 0.4035173424523693, 'F': 0.5964826575476306}",4.6,5.6
