round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,-0.7181306072848538,-0.9966549170820685,"{'J': 0.27192768140728074, 'F': 0.7280723185927193}","{'J': 0.4111898363058881, 'F': 0.5888101636941119}",1.0,3.2
2,F,J,-1.2018979804328258,-1.6050252709287944,"{'J': 0.44539457610554606, 'F': 0.554605423894454}","{'J': 0.507696066454923, 'F': 0.49230393354507695}",2.0,1.8
3,F,F,-1.7769185374289036,-2.2497110575721324,"{'J': 0.43010752688172044, 'F': 0.5698924731182796}","{'J': 0.4649401417053506, 'F': 0.5350598582946494}",1.4,2.0
4,F,J,-2.2272206860212327,-2.8560837653615474,"{'J': 0.44553004396678064, 'F': 0.5544699560332194}","{'J': 0.5235653235653236, 'F': 0.4764346764346764}",3.2,1.8
5,F,F,-2.7524923609664906,-3.5357654085452612,"{'J': 0.4111898363058881, 'F': 0.5888101636941119}","{'J': 0.48839482042511606, 'F': 0.5116051795748839}",1.8,2.0
6,F,J,-3.2110823432909372,-4.165167011883483,"{'J': 0.4340175953079179, 'F': 0.5659824046920822}","{'J': 0.5194234058148057, 'F': 0.4805765941851942}",1.0,3.0
7,F,J,-3.694160816845601,-4.796230833423495,"{'J': 0.43394383394383396, 'F': 0.566056166056166}","{'J': 0.5079365079365079, 'F': 0.49206349206349204}",1.8,1.8
8,F,J,-4.152306081599335,-5.4480836816681,"{'J': 0.4225696140693698, 'F': 0.5774303859306302}","{'J': 0.5194234058148057, 'F': 0.4805765941851942}",3.2,1.0
9,F,J,-4.619453511903374,-6.0324891125431135,"{'J': 0.4571219154654288, 'F': 0.5428780845345712}","{'J': 0.5157509157509158, 'F': 0.48424908424908425}",2.0,2.0
10,F,J,-5.07030199290089,-6.616224409740419,"{'J': 0.4571219154654288, 'F': 0.5428780845345712}","{'J': 0.5235653235653236, 'F': 0.4764346764346764}",1.0,2.6
