round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,F,-0.609870379059012,0.12603350993917284,"{'J': 0.7905215585684622, 'F': 0.2094784414315378}","{'J': 0.4225696140693698, 'F': 0.5774303859306302}",5.6,6.4
2,J,J,-1.0501117890104688,-0.08880085052971767,"{'J': 0.6477633830359325, 'F': 0.35223661696406744}","{'J': 0.5350598582946494, 'F': 0.4649401417053506}",5.2,5.6
3,J,F,-1.6665525020595444,-0.4569842839478808,"{'J': 0.5620563035495716, 'F': 0.4379436964504284}","{'J': 0.43792766373411535, 'F': 0.5620723362658846}",6.8,4.8
4,J,J,-2.0763174286317128,-0.752522036042778,"{'J': 0.6076753849914447, 'F': 0.39232461500855537}","{'J': 0.550561797752809, 'F': 0.449438202247191}",5.4,5.0
5,F,F,-2.63249954727136,-1.3165833263763451,"{'J': 0.46881878209831257, 'F': 0.5311812179016875}","{'J': 0.47275836794527243, 'F': 0.5272416320547276}",6.2,5.8
6,J,J,-2.9196858763616977,-1.3394219249337187,"{'J': 0.7799511002444988, 'F': 0.2200488997555012}","{'J': 0.6477772349780166, 'F': 0.3522227650219834}",5.8,3.0
7,J,J,-3.384294646216245,-1.6649693930258933,"{'J': 0.5889540566959922, 'F': 0.41104594330400784}","{'J': 0.5194234058148057, 'F': 0.4805765941851942}",5.0,4.8
8,J,F,-3.929323614470758,-2.0932136068215743,"{'J': 0.5350598582946494, 'F': 0.4649401417053506}","{'J': 0.4766674810652333, 'F': 0.5233325189347666}",7.4,6.8
9,J,J,-4.368045973580403,-2.349856269030782,"{'J': 0.626099706744868, 'F': 0.37390029325513197}","{'J': 0.5350598582946494, 'F': 0.4649401417053506}",6.0,6.0
10,J,F,-4.941793249670928,-2.7448053037925324,"{'J': 0.550561797752809, 'F': 0.449438202247191}","{'J': 0.46116267708842207, 'F': 0.5388373229115779}",5.2,5.6
