round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,F,-0.7929653521883623,0.2774669453418722,"{'J': 0.8198484478122708, 'F': 0.18015155218772916}","{'J': 0.2846322990471537, 'F': 0.7153677009528463}",8.6,8.6
2,F,F,-1.796560054214852,-0.6332350211482953,"{'J': 0.33104294478527607, 'F': 0.6689570552147239}","{'J': 0.28459657701711494, 'F': 0.7154034229828851}",7.8,7.6
3,J,J,-1.9860751840388862,-0.5587763945879055,"{'J': 0.8840064620355412, 'F': 0.1159935379644588}","{'J': 0.7520195838433292, 'F': 0.24798041615667074}",7.8,7.6
4,J,J,-2.402546047241834,-0.8605094713134045,"{'J': 0.6039800995024875, 'F': 0.39601990049751246}","{'J': 0.5466112062637631, 'F': 0.45338879373623686}",8.8,7.0
5,F,F,-2.9769072091842217,-1.4814452784804126,"{'J': 0.4415841584158416, 'F': 0.5584158415841585}","{'J': 0.4648714810281518, 'F': 0.5351285189718482}",8.8,8.2
6,J,J,-3.2760151883136546,-1.5546686046522769,"{'J': 0.7461941602196157, 'F': 0.25380583978038435}","{'J': 0.6332518337408313, 'F': 0.36674816625916873}",8.2,8.0
7,J,J,-3.7196604648763536,-1.875304908170511,"{'J': 0.5925558312655087, 'F': 0.4074441687344913}","{'J': 0.5310513447432763, 'F': 0.4689486552567237}",8.6,8.4
8,J,F,-4.2783921581255395,-2.255234116172564,"{'J': 0.5582200247218788, 'F': 0.44177997527812113}","{'J': 0.46881878209831257, 'F': 0.5311812179016875}",8.6,7.8
9,J,J,-4.705963850945668,-2.6133611336418574,"{'J': 0.5738230219373922, 'F': 0.42617697806260785}","{'J': 0.5391006842619745, 'F': 0.4608993157380254}",7.8,7.4
10,J,F,-5.235663727586768,-3.0263882531141273,"{'J': 0.5428220858895706, 'F': 0.45717791411042946}","{'J': 0.48448570730515517, 'F': 0.5155142926948448}",8.8,8.0
