round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,J,-0.07150892001913309,0.06188464144898751,"{'J': 0.9740341021844326, 'F': 0.025965897815567327}","{'J': 0.9073373214503724, 'F': 0.09266267854962763}",5.8,6.4
2,J,F,-0.6490326648273422,-0.4221219704493755,"{'J': 0.507696066454923, 'F': 0.49230393354507695}","{'J': 0.4609375, 'F': 0.5390625}",6.4,4.875
3,F,F,-1.2704953252738815,-1.0125920767963748,"{'J': 0.4572545188080117, 'F': 0.5427454811919883}","{'J': 0.44175824175824174, 'F': 0.5582417582417583}",5.333333333333333,7.0
4,F,F,-1.8097152199625262,-1.5208080795436274,"{'J': 0.495970695970696, 'F': 0.504029304029304}","{'J': 0.48046875, 'F': 0.51953125}",6.4,5.0
5,J,J,-2.2636842495484624,-1.9752427183906778,"{'J': 0.5233325189347666, 'F': 0.4766674810652333}","{'J': 0.5235653235653236, 'F': 0.4764346764346764}",3.8,4.777777777777778
6,F,F,-2.904007225988655,-2.6077512870164625,"{'J': 0.43785103785103785, 'F': 0.5621489621489622}","{'J': 0.43394383394383396, 'F': 0.566056166056166}",6.4,5.6
7,J,F,-3.4115745718372508,-3.044746670105596,"{'J': 0.5313797313797314, 'F': 0.4686202686202686}","{'J': 0.49609375, 'F': 0.50390625}",5.6,5.8
8,J,F,-3.9268924137175927,-3.5051232726696986,"{'J': 0.5196581196581197, 'F': 0.48034188034188036}","{'J': 0.4921875, 'F': 0.5078125}",5.2,5.6
9,F,F,-4.497204913717592,-4.005123272669699,"{'J': 0.5, 'F': 0.5}","{'J': 0.46484375, 'F': 0.53515625}",6.2,6.4
10,J,J,-4.968019168906848,-4.375075195746621,"{'J': 0.566056166056166, 'F': 0.43394383394383396}","{'J': 0.515625, 'F': 0.484375}",5.6,5.0
