round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,J,-0.3821542075824858,-0.8140056975678303,"{'J': 0.3346360527601368, 'F': 0.6653639472398633}","{'J': 0.550561797752809, 'F': 0.449438202247191}",6.0,6.4
2,F,J,-0.6419359066411756,-1.4516029914426034,"{'J': 0.4225696140693698, 'F': 0.5774303859306302}","{'J': 0.6114774114774115, 'F': 0.38852258852258853}",7.0,4.6
3,F,J,-0.9477662694678755,-2.2092038060397554,"{'J': 0.3592185592185592, 'F': 0.6407814407814408}","{'J': 0.5851037851037851, 'F': 0.4148962148962149}",5.6,6.4
4,F,J,-1.1702199303098146,-2.8844047196289475,"{'J': 0.3997557997557998, 'F': 0.6002442002442002}","{'J': 0.6261294261294261, 'F': 0.3738705738705739}",4.4,6.0
5,F,J,-1.418347420254598,-3.6148910383907915,"{'J': 0.3702979970688813, 'F': 0.6297020029311187}","{'J': 0.6114774114774115, 'F': 0.38852258852258853}",6.4,5.8
6,F,J,-1.7223760088534992,-4.3918615721972625,"{'J': 0.3486328125, 'F': 0.6513671875}","{'J': 0.5851037851037851, 'F': 0.4148962148962149}",6.0,6.0
7,F,J,-2.0098662032566903,-5.160055235090927,"{'J': 0.3522227650219834, 'F': 0.6477772349780166}","{'J': 0.5925744992672203, 'F': 0.40742550073277967}",5.0,3.8
8,F,J,-2.266821645361131,-5.89155509819802,"{'J': 0.3702979970688813, 'F': 0.6297020029311187}","{'J': 0.6075702075702075, 'F': 0.3924297924297924}",5.4,5.6
9,F,J,-2.5245456931218087,-6.616678413357965,"{'J': 0.3738705738705739, 'F': 0.6261294261294261}","{'J': 0.6075702075702075, 'F': 0.3924297924297924}",5.4,5.4
10,F,J,-2.7451513037640494,-7.304683291399473,"{'J': 0.3924297924297924, 'F': 0.6075702075702075}","{'J': 0.6261294261294261, 'F': 0.3738705738705739}",5.2,5.4
