round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,J,-0.25953589307515745,-0.9448051417154957,"{'J': 0.2538480332274615, 'F': 0.7461519667725385}","{'J': 0.5964826575476306, 'F': 0.4035173424523693}",3.6,1.8
2,F,J,-0.7509322136740133,-1.6444126060093662,"{'J': 0.3998044965786901, 'F': 0.6001955034213099}","{'J': 0.5039100684261975, 'F': 0.49608993157380255}",3.2,3.4
3,F,F,-1.3375436803143042,-2.3756612580882104,"{'J': 0.38871243586611287, 'F': 0.6112875641338871}","{'J': 0.4610310285853897, 'F': 0.5389689714146103}",1.8,3.2
4,J,J,-1.691352800292882,-2.8614029458654686,"{'J': 0.507696066454923, 'F': 0.49230393354507695}","{'J': 0.5736623503542634, 'F': 0.4263376496457366}",3.8,3.4
5,F,J,-2.18227776462444,-3.6126453705144868,"{'J': 0.3738705738705739, 'F': 0.6261294261294261}","{'J': 0.504029304029304, 'F': 0.495970695970696}",3.8,3.4
6,F,J,-2.6559497282597735,-4.332959580792067,"{'J': 0.38852258852258853, 'F': 0.6114774114774115}","{'J': 0.5118437118437118, 'F': 0.48815628815628814}",2.8,2.0
7,F,J,-3.1119625852982713,-5.065895514753642,"{'J': 0.3811965811965812, 'F': 0.6188034188034188}","{'J': 0.5196581196581197, 'F': 0.48034188034188036}",3.8,2.0
8,F,J,-3.5188791565506063,-5.735923375778177,"{'J': 0.4111898363058881, 'F': 0.5888101636941119}","{'J': 0.5427454811919883, 'F': 0.4572545188080117}",3.4,2.0
9,F,J,-3.9501009292983076,-6.437362592943176,"{'J': 0.3960420229660396, 'F': 0.6039579770339604}","{'J': 0.5311507451746885, 'F': 0.46884925482531153}",3.6,1.8
10,F,J,-4.338479647400436,-7.134485815197722,"{'J': 0.3961895456765999, 'F': 0.6038104543234001}","{'J': 0.550561797752809, 'F': 0.449438202247191}",2.0,2.2
