round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,J,0.013791592455136106,-0.03709317300759916,"{'J': 0.9099016553661963, 'F': 0.09009834463380367}","{'J': 0.935344038097564, 'F': 0.06465596190243604}",8.6,6.0
2,J,J,0.08698125052618341,-0.3366098116954136,"{'J': 0.6513559736134864, 'F': 0.34864402638651354}","{'J': 0.8377091219929174, 'F': 0.16229087800708267}",7.8,1.2
3,J,J,0.11861014362507025,-0.7159360591938617,"{'J': 0.5850439882697948, 'F': 0.4149560117302053}","{'J': 0.7905215585684622, 'F': 0.2094784414315378}",7.2,6.4
4,J,J,0.04462158637240354,-1.1977276883101915,"{'J': 0.5116051795748839, 'F': 0.48839482042511606}","{'J': 0.7155067155067155, 'F': 0.2844932844932845}",8.8,5.6
5,F,J,-0.07639394277998185,-1.7293535855162234,"{'J': 0.4805765941851942, 'F': 0.5194234058148057}","{'J': 0.6858817782120176, 'F': 0.31411822178798243}",7.8,5.8
6,F,J,-0.5329962667980361,-2.432893057497317,"{'J': 0.3961895456765999, 'F': 0.6038104543234001}","{'J': 0.5196581196581197, 'F': 0.48034188034188036}",6.2,4.0
7,F,J,-0.9580391926222119,-3.060360815433825,"{'J': 0.43394383394383396, 'F': 0.566056166056166}","{'J': 0.53515625, 'F': 0.46484375}",4.4,4.0
8,F,J,-1.349085558089901,-3.707391548268393,"{'J': 0.4225696140693698, 'F': 0.5774303859306302}","{'J': 0.550561797752809, 'F': 0.449438202247191}",6.4,4.4
9,F,J,-1.757135580983674,-4.341305811088906,"{'J': 0.43003663003663006, 'F': 0.5699633699633699}","{'J': 0.54296875, 'F': 0.45703125}",6.0,5.2
10,F,J,-2.141425166445707,-4.9588332329153015,"{'J': 0.43785103785103785, 'F': 0.5621489621489622}","{'J': 0.5544699560332194, 'F': 0.44553004396678064}",7.4,5.2
