round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,F,-0.6453445564068274,0.21863590757363657,"{'J': 0.8244200244200244, 'F': 0.17557997557997557}","{'J': 0.3924297924297924, 'F': 0.6075702075702075}",7.0,7.4
2,F,J,-0.5086381263931479,-0.4622656504718592,"{'J': 0.37390029325513197, 'F': 0.626099706744868}","{'J': 0.7827042872847196, 'F': 0.2172957127152803}",7.2,8.2
3,J,J,-0.8669602186727189,-0.805194111481575,"{'J': 0.5851272015655578, 'F': 0.41487279843444225}","{'J': 0.5774303859306302, 'F': 0.4225696140693698}",6.4,6.2
4,F,F,-1.3757959278995306,-1.4988335934857602,"{'J': 0.4035688095820093, 'F': 0.5964311904179908}","{'J': 0.495970695970696, 'F': 0.504029304029304}",8.6,8.0
5,J,J,-1.6314362722925502,-1.47737262388888,"{'J': 0.8175931582162492, 'F': 0.18240684178375077}","{'J': 0.6790425012212995, 'F': 0.32095749877870056}",6.8,8.6
6,J,J,-1.9716790069801682,-1.728480040986642,"{'J': 0.6371421580621482, 'F': 0.3628578419378517}","{'J': 0.5925744992672203, 'F': 0.40742550073277967}",7.8,8.0
7,J,J,-2.337152034665187,-2.0707431208409846,"{'J': 0.5851272015655578, 'F': 0.41487279843444225}","{'J': 0.5735222276502199, 'F': 0.4264777723497802}",7.75,7.6
8,J,J,-2.7316090017350825,-2.511777564173944,"{'J': 0.5311812179016875, 'F': 0.46881878209831257}","{'J': 0.5544699560332194, 'F': 0.44553004396678064}",8.8,9.0
9,J,J,-3.0714582021647505,-2.9832449144098945,"{'J': 0.5155294693078992, 'F': 0.4844705306921008}","{'J': 0.5813385442110406, 'F': 0.41866145578895947}",7.4,6.6
10,J,J,-3.423237563570446,-3.404128878607708,"{'J': 0.5428780845345712, 'F': 0.4571219154654288}","{'J': 0.5774303859306302, 'F': 0.4225696140693698}",6.6,8.2
