round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,F,F,-0.909642389534889,-0.5653466548653453,"{'J': 0.47275836794527243, 'F': 0.5272416320547276}","{'J': 0.3006105006105006, 'F': 0.6993894993894993}",5.6,4.6
2,J,J,-1.309967162072341,-0.9045233629296465,"{'J': 0.5850439882697948, 'F': 0.4149560117302053}","{'J': 0.5544699560332194, 'F': 0.44553004396678064}",5.6,5.6
3,F,F,-1.9887807330207434,-1.5142529591760967,"{'J': 0.449438202247191, 'F': 0.550561797752809}","{'J': 0.4148962148962149, 'F': 0.5851037851037851}",5.2,5.0
4,J,F,-2.550359203386833,-1.9903195800430415,"{'J': 0.5116051795748839, 'F': 0.48839482042511606}","{'J': 0.46884925482531153, 'F': 0.5311507451746885}",4.8,4.2
5,F,F,-3.114357888012769,-2.5465000384290555,"{'J': 0.47275836794527243, 'F': 0.5272416320547276}","{'J': 0.46884925482531153, 'F': 0.5311507451746885}",4.6,5.6
6,J,J,-3.606518809589767,-2.992236303955206,"{'J': 0.5272416320547276, 'F': 0.47275836794527243}","{'J': 0.504029304029304, 'F': 0.495970695970696}",4.6,4.6
7,F,F,-4.271609090312681,-3.6345781449291916,"{'J': 0.43394383394383396, 'F': 0.566056166056166}","{'J': 0.4225696140693698, 'F': 0.5774303859306302}",3.4,4.2
8,F,F,-4.8492837361358365,-4.134578144929192,"{'J': 0.5, 'F': 0.5}","{'J': 0.46116267708842207, 'F': 0.5388373229115779}",4.4,4.8
9,J,F,-5.380050550557672,-4.587178089979662,"{'J': 0.5233325189347666, 'F': 0.4766674810652333}","{'J': 0.48424908424908425, 'F': 0.5157509157509158}",4.6,5.2
10,F,F,-5.966867844754837,-5.1195330071825405,"{'J': 0.48448570730515517, 'F': 0.5155142926948448}","{'J': 0.4572545188080117, 'F': 0.5427454811919883}",4.2,5.4
