round,action_A,action_B,points_A,points_B,probs_A,probs_B,T_A,T_B
1,J,J,-0.11240108969746654,-0.4076112558753747,"{'J': 0.5581622678396871, 'F': 0.4418377321603128}","{'J': 0.7057673509286413, 'F': 0.29423264907135877}",5.0,5.2
2,F,J,-0.22143835299833325,-0.9901398458315064,"{'J': 0.44930368922550695, 'F': 0.550696310774493}","{'J': 0.6860493525531395, 'F': 0.3139506474468605}",4.8,1.8
3,J,J,-0.4527367125173777,-1.4563971205023525,"{'J': 0.5195503421309873, 'F': 0.4804496578690127}","{'J': 0.6370297997068881, 'F': 0.3629702002931119}",4.6,3.8
4,F,J,-0.7338067021050093,-2.054027930803223,"{'J': 0.44553004396678064, 'F': 0.5544699560332194}","{'J': 0.6038104543234001, 'F': 0.3961895456765999}",5.6,4.4
5,J,J,-0.8974095325373463,-2.3732787716954906,"{'J': 0.6114774114774115, 'F': 0.38852258852258853}","{'J': 0.6893014167073767, 'F': 0.31069858329262334}",5.6,4.0
6,J,J,-1.1574724138019863,-2.83877382595459,"{'J': 0.5196581196581197, 'F': 0.48034188034188036}","{'J': 0.6223742061553493, 'F': 0.3776257938446507}",4.2,4.4
7,J,J,-1.4345471578065188,-3.2836398983689055,"{'J': 0.5311507451746885, 'F': 0.46884925482531153}","{'J': 0.6150464093795799, 'F': 0.3849535906204201}",5.6,3.4
8,J,J,-1.68916024838345,-3.736028577095234,"{'J': 0.5272416320547276, 'F': 0.47275836794527243}","{'J': 0.6261294261294261, 'F': 0.3738705738705739}",5.0,6.0
9,J,J,-1.9257443901291245,-4.168997672431528,"{'J': 0.5388373229115779, 'F': 0.46116267708842207}","{'J': 0.6370297997068881, 'F': 0.3629702002931119}",3.8,4.8
10,J,J,-2.154391811799572,-4.6087372025798645,"{'J': 0.5350598582946494, 'F': 0.4649401417053506}","{'J': 0.6406059125335939, 'F': 0.35939408746640605}",4.2,3.4
